Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2.883031358E1,-4.787045288E-1,-2.622845764E0,7.692952423E0
2.884035958E1,2.987637177E0,-2.462529144E0,6.803651733E0
2.885040558E1,3.006797333E0,-2.875370636E0,7.182663574E0
2.886045158E1,3.605103149E0,-5.914500732E0,8.037086792E0
2.887049758E1,-3.272943878E0,-4.602030029E0,9.493558044E0
2.888054358E1,5.284011841E-1,-1.498982849E0,8.633147278E0
2.889058958E1,8.930878143E0,-4.812342682E0,9.181157684E0
2.890063558E1,-9.093440094E0,-3.134182434E0,5.554649048E0
2.891068158E1,9.645941162E-1,-1.906734924E0,5.132377167E0
2.892072758E1,7.015012207E0,-2.979703674E0,1.003273682E1
2.893077358E1,-2.884651337E0,-5.142855377E0,7.068301392E0
2.894081958E1,1.947001190E0,-4.020339661E0,8.553812256E0
2.895086558E1,2.206860809E0,-3.907474365E0,7.222181396E0
2.896091158E1,7.283853149E-1,-4.506678314E0,5.254523163E0
2.897095758E1,2.257754974E0,-2.596201172E0,5.417683868E0
2.898100358E1,2.764301605E0,-1.283880157E0,8.989107056E0
2.899104958E1,2.823428650E0,-2.782413940E0,8.369246063E0
2.900109558E1,4.149521027E0,-1.464704132E0,7.050787811E0
2.901114158E1,1.963916016E0,-2.092049561E0,6.300997009E0
2.902118758E1,4.924459534E0,-4.904101868E0,6.035748596E0
2.903123358E1,7.021448822E0,-3.754342804E0,6.002517700E0
2.904127958E1,6.318360901E0,-6.474037170E-1,1.019245468E1
2.905132558E1,5.938750305E0,-2.772534485E0,8.365503845E0
2.906137158E1,6.744973755E0,-3.313808899E0,7.681875458E0
