"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.051435107E2,1.494941254E0,-2.818638611E-1,1.422746384E1
1.051535317E2,1.436113586E0,-2.125579834E-1,1.422372162E1
1.051635527E2,1.429078217E0,-3.106040955E-1,1.426728104E1
1.051735737E2,1.401086426E0,-5.074447632E-1,1.418165909E1
1.051835957E2,1.261726227E0,-6.497987366E-1,1.405547150E1
1.051936167E2,1.244062958E0,-8.684939575E-1,1.394889313E1
1.052036377E2,1.243015137E0,-7.589218140E-1,1.398481842E1
1.052136587E2,1.287322998E0,-7.229965210E-1,1.410232407E1
1.052236797E2,1.264720001E0,-8.048762512E-1,1.405801620E1
1.052337017E2,1.250798950E0,-8.253836060E-1,1.405023239E1
1.052437227E2,1.430874481E0,-6.794371033E-1,1.420081924E1
1.052537437E2,1.698218536E0,-4.948709106E-1,1.463910782E1
1.052637647E2,1.901046753E0,-2.707868958E-1,1.501303024E1
1.052737857E2,2.212399292E0,2.339634705E-1,1.570788528E1
1.052838067E2,2.203567657E0,9.086105347E-1,1.592912521E1
1.052938287E2,2.085313568E0,1.395847321E0,1.574620560E1
1.053038497E2,1.869911499E0,1.115929413E0,1.509970001E1
1.053138707E2,1.310824127E0,8.394543457E-1,1.404484360E1
1.053238917E2,9.098080444E-1,6.947053528E-1,1.346479980E1
1.053339127E2,8.614585876E-1,5.742059326E-1,1.334534821E1
1.053439337E2,9.699829102E-1,6.168672180E-1,1.365550323E1
1.053539557E2,1.324595490E0,3.812571716E-1,1.455902435E1
1.053639763E2,1.715283051E0,-5.643264771E-2,1.542302765E1
1.053739973E2,1.911375275E0,-5.436694336E-1,1.610171631E1
1.053840183E2,2.053579559E0,-1.219813385E0,1.628029495E1
1.053940393E2,2.043849792E0,-1.501228180E0,1.589020615E1
1.054040613E2,2.004182281E0,-1.388512573E0,1.546628769E1
1.054140823E2,2.071841583E0,-1.026714935E0,1.526241165E1
1.054241033E2,2.152823181E0,-6.224057007E-1,1.540341843E1
1.054341243E2,2.203118591E0,-3.016227722E-1,1.569097046E1
1.054441453E2,2.198927307E0,-1.363664246E-1,1.584604797E1
1.054541663E2,2.232457581E0,-7.888595581E-2,1.591325821E1
1.054641883E2,2.199526062E0,1.561253357E-1,1.612851059E1
1.054742093E2,2.198029175E0,1.511856079E-1,1.643282776E1
1.054842303E2,2.213896179E0,5.553451538E-2,1.657593018E1
1.054942513E2,2.126627655E0,7.319778442E-2,1.663535660E1
1.055042723E2,2.106419678E0,-5.089416504E-2,1.641621231E1
1.055142933E2,1.803898773E0,-1.290316772E-1,1.565639236E1
1.055243153E2,1.482367401E0,-2.043251038E-1,1.484897141E1
1.055343363E2,1.227447510E0,-2.216889954E-1,1.432161804E1
1.055443573E2,1.090632019E0,-1.703457642E-1,1.409004959E1
1.055543783E2,1.035396881E0,-2.194436646E-1,1.413495621E1
1.055643993E2,1.066083069E0,-2.462379456E-1,1.446337326E1
1.055744203E2,1.217568054E0,-2.540217590E-1,1.505449402E1
1.055844423E2,1.434017944E0,-2.579136658E-1,1.572060883E1
1.055944633E2,1.644330597E0,-2.969824219E-1,1.627131363E1
1.056044843E2,1.782343597E0,-3.519181824E-1,1.669957306E1
1.056145053E2,1.844464417E0,-3.944297791E-1,1.690404785E1
1.056245263E2,1.807790680E0,-4.306544495E-1,1.690853851E1
1.056345483E2,1.773212585E0,-5.294490051E-1,1.660871201E1
1.056445693E2,1.690434723E0,-4.737648010E-1,1.605186996E1
1.056545903E2,1.619182892E0,-2.183958435E-1,1.558768524E1
1.056646113E2,1.626817017E0,-4.685256958E-2,1.533875290E1
1.056746323E2,1.570384369E0,1.477427673E-1,1.514011597E1
1.056846533E2,1.581611023E0,3.266207886E-1,1.514879791E1
1.056946753E2,1.704056396E0,2.897973633E-1,1.534953049E1
1.057046963E2,1.755399628E0,1.784289551E-1,1.554891586E1
1.057147173E2,1.821861420E0,-1.032852173E-1,1.562016769E1
1.057247383E2,1.941013641E0,-1.957928467E-1,1.577689178E1
1.057347593E2,2.035766602E0,-6.990463257E-2,1.604228989E1
1.057447803E2,2.167642365E0,-7.484436035E-4,1.641217072E1
1.057548023E2,2.211052094E0,-3.517684937E-2,1.661874115E1
1.057648233E2,2.322719879E0,-1.657054138E-1,1.678414719E1
1.057748443E2,2.302062836E0,-2.206411743E-1,1.670481216E1
1.057848653E2,2.164049835E0,-4.071533203E-1,1.632550095E1
1.057948863E2,2.004631348E0,-5.785469055E-1,1.583137848E1
1.058049083E2,1.879790955E0,-7.117698669E-1,1.543859528E1
1.058149293E2,1.760039978E0,-7.014413452E-1,1.518232819E1
1.058249503E2,1.705852661E0,-5.408253479E-1,1.527827866E1
1.058349713E2,1.653012543E0,-3.585044861E-1,1.558454178E1
1.058449923E2,1.579515381E0,-1.273851013E-1,1.593750778E1
1.058550133E2,1.504521332E0,8.098159790E-2,1.614318008E1
1.058650353E2,1.385369110E0,2.046244812E-1,1.610276413E1
1.058750563E2,1.191971283E0,2.398013306E-1,1.578198120E1
1.058850773E2,9.002279663E-1,1.579216003E-1,1.506242752E1
1.058950983E2,6.108796692E-1,7.948471069E-2,1.424617493E1
1.059051193E2,5.370831299E-1,1.354682922E-1,1.376612320E1
1.059151403E2,4.191284180E-1,3.353027344E-2,1.341540253E1
1.059251623E2,4.044589233E-1,-1.850152588E-1,1.323218353E1
1.059351833E2,7.256909180E-1,-1.092727661E-1,1.378303802E1
1.059452043E2,1.314716034E0,-5.239105225E-3,1.489118362E1
1.059552253E2,1.866318970E0,3.802093506E-2,1.586910004E1
1.059652463E2,2.296075287E0,1.398092651E-1,1.695449295E1
1.059752673E2,2.643802185E0,2.585124207E-1,1.792597275E1
1.059852893E2,2.840642853E0,2.233355713E-1,1.835333405E1
1.059953103E2,2.602039032E0,3.592529297E-2,1.798509979E1
1.060053313E2,1.947300568E0,-2.107617188E-1,1.656021286E1
1.060153523E2,1.340163116E0,-4.023632813E-1,1.501437744E1
1.060253733E2,9.000782776E-1,-3.396437073E-1,1.384156631E1
1.060353943E2,5.556445312E-1,-3.085084534E-1,1.298175430E1
1.060454163E2,3.040177917E-1,-2.836601257E-1,1.256142838E1
1.060554373E2,2.926414490E-1,-2.368075562E-1,1.275737091E1
1.060654583E2,3.969744873E-1,-2.989283752E-1,1.346599731E1
1.060754793E2,5.507048035E-1,-4.415817261E-1,1.417103119E1
1.060855003E2,7.111711121E-1,-5.373825073E-1,1.456531128E1
1.060955223E2,8.421487427E-1,-5.598358154E-1,1.476798981E1
1.061055433E2,1.050814819E0,-5.385800171E-1,1.488774078E1
1.061155643E2,1.360221405E0,-3.662882996E-1,1.493609024E1
1.061255853E2,1.584305420E0,2.769241333E-2,1.472802292E1
1.061356063E2,1.763931885E0,3.692820740E-1,1.456216782E1
1.061456273E2,1.865570526E0,5.854325867E-1,1.461321167E1
1.061556493E2,1.976639557E0,6.831793213E-1,1.483594849E1
1.061656703E2,1.994602203E0,6.285429382E-1,1.504401581E1
1.061756913E2,1.910626831E0,5.779481506E-1,1.511691422E1
1.061857123E2,1.763931885E0,5.279521179E-1,1.500000732E1
1.061957333E2,1.528920593E0,4.161346436E-1,1.466230957E1
1.062057543E2,1.179996185E0,2.528242493E-1,1.387883881E1
1.062157763E2,8.610095215E-1,1.339714050E-1,1.313024551E1
1.062257973E2,7.508386230E-1,1.721420288E-1,1.277683044E1
1.062358183E2,6.430627441E-1,1.172062683E-1,1.255154892E1
1.062458393E2,6.095324707E-1,-7.604187012E-2,1.245215561E1
1.062558603E2,6.548881531E-1,-9.699829102E-2,1.270917114E1
1.062658813E2,8.403524780E-1,-1.471440125E-1,1.321796310E1
1.062759033E2,1.027762756E0,-2.269281006E-1,1.375983627E1
1.062859243E2,1.210981750E0,-1.806742859E-1,1.423509796E1
1.062959453E2,1.306333466E0,-1.508862305E-1,1.447699493E1
1.063059663E2,1.306183777E0,-2.282752991E-1,1.445529007E1
1.063159873E2,1.288520508E0,-2.387535095E-1,1.422566757E1
1.063260083E2,1.237177277E0,-1.216969299E-1,1.383063904E1
1.063360303E2,1.220861206E0,8.786727905E-2,1.336166428E1
1.063460513E2,1.172661438E0,2.755769348E-1,1.295975006E1
1.063560723E2,1.069525909E0,3.418890381E-1,1.262579453E1
1.063660933E2,1.013991394E0,3.763174438E-1,1.243688736E1
1.063761143E2,9.629475403E-1,4.248165894E-1,1.229378494E1
1.063861363E2,9.499246216E-1,4.498146057E-1,1.232132767E1
1.063961573E2,9.692344666E-1,4.104464722E-1,1.247625549E1
1.064061783E2,9.541159058E-1,2.962339783E-1,1.270947052E1
1.064161993E2,9.590556335E-1,1.140628052E-1,1.293115952E1
1.064262203E2,9.439370728E-1,-6.466552734E-2,1.305659866E1
1.064362413E2,9.048683167E-1,-3.097059631E-1,1.305659866E1
1.064462633E2,8.382568359E-1,-4.737648010E-1,1.292068130E1
1.064562843E2,8.006849670E-1,-5.891748047E-1,1.271815247E1
1.064663053E2,8.131091309E-1,-6.921606445E-1,1.249287094E1
1.064763263E2,7.578739929E-1,-8.107141113E-1,1.206386307E1
1.064863473E2,7.882608032E-1,-8.794212341E-1,1.165685944E1
1.064963683E2,7.867639160E-1,-9.360035706E-1,1.131482071E1
1.065063903E2,7.652087402E-1,-1.002615051E0,1.095960938E1
1.065164113E2,7.482939148E-1,-1.048120422E0,1.071367081E1
1.065264323E2,8.190966797E-1,-9.056167603E-1,1.076770844E1
1.065364533E2,1.047072601E0,-5.725593567E-1,1.103011276E1
1.065464743E2,1.286574554E0,-1.664538574E-1,1.144744492E1
1.065564953E2,1.445094910E0,1.086740112E-1,1.176822784E1
1.065665173E2,1.550775146E0,3.055146790E-1,1.177810730E1
1.065765383E2,1.559457092E0,5.848338318E-1,1.175730057E1
1.065865593E2,1.469793549E0,5.337899780E-1,1.162931671E1
1.065965803E2,1.326242065E0,5.397775269E-1,1.130509094E1
1.066066013E2,1.121767273E0,6.108796692E-1,1.096724350E1
1.066166223E2,9.656419373E-1,5.113366699E-1,1.072100555E1
1.066266443E2,7.635621643E-1,3.656895447E-1,1.043959076E1
1.066366653E2,6.057902527E-1,1.835183716E-1,1.028271698E1
1.066466863E2,4.799020386E-1,-1.481918335E-2,1.022179367E1
1.066567073E2,3.867956543E-1,-1.716929626E-1,1.011671219E1
1.066667283E2,3.562591553E-1,-2.585124207E-1,1.011147308E1
1.066767493E2,3.264710999E-1,-2.881507874E-1,1.012838791E1
1.066867713E2,3.520678711E-1,-2.743794250E-1,1.013437546E1
1.066967923E2,3.495231628E-1,-2.769241333E-1,1.007674530E1
1.067068133E2,3.176394653E-1,-2.595602417E-1,1.006192612E1
1.067168343E2,2.983296204E-1,-2.891986084E-1,1.008348129E1
1.067268553E2,3.005749512E-1,-2.447410583E-1,1.007405090E1
1.067368763E2,3.026705933E-1,-1.585203552E-1,1.002929398E1
1.067468983E2,2.908451843E-1,-1.423539734E-1,9.884694672E0
1.067569193E2,2.719844055E-1,-1.145118713E-1,9.676627350E0
1.067669403E2,2.838098145E-1,-5.328918457E-2,9.561666412E0
1.067769613E2,3.462300110E-1,-5.358856201E-2,9.507778473E0
1.067869823E2,3.905378723E-1,-3.697311401E-2,9.502239990E0
1.067970033E2,4.822970581E-1,1.047821045E-2,9.327852631E0
1.068070253E2,5.104385376E-1,1.393601990E-1,9.184750214E0
1.068170463E2,5.611830139E-1,2.426454163E-1,9.189390564E0
1.068270673E2,7.027885437E-1,1.905537415E-1,9.142987061E0
1.068370883E2,6.577322388E-1,1.326242065E-1,9.015003204E0
1.068471093E2,6.426136780E-1,1.080752563E-1,8.917256470E0
1.068571303E2,6.201603699E-1,6.286926270E-2,8.873996429E0
1.068671523E2,6.002517700E-1,8.786727905E-2,8.718619537E0
1.068771733E2,5.752537537E-1,1.342707825E-1,8.609496460E0
1.068871943E2,5.207670593E-1,8.996292114E-2,8.564290466E0
1.068972153E2,5.393284607E-1,9.041198730E-2,8.484656067E0
1.069072363E2,5.066963196E-1,1.537303162E-1,8.458610229E0
1.069172573E2,5.358856201E-1,9.864486694E-2,8.462502136E0
1.069272793E2,5.553451538E-1,1.658551025E-1,8.455616455E0
1.069373003E2,5.709127808E-1,1.809736633E-1,8.453221436E0
1.069473213E2,6.125262451E-1,2.115101624E-1,8.412356415E0
1.069573423E2,5.797444153E-1,2.450404358E-1,8.287366333E0
1.069673633E2,5.146298218E-1,2.077679443E-1,8.186775513E0
1.069773843E2,4.269122314E-1,1.434017944E-1,8.055947571E0
1.069874063E2,3.653901672E-1,1.086740112E-1,7.978558502E0
1.069974273E2,3.761677551E-1,1.023870850E-1,7.979456635E0
1.070074483E2,3.067121887E-1,3.143463135E-2,7.917784882E0
1.070174693E2,3.742218018E-1,7.155120850E-2,8.007598114E0
1.070274903E2,4.550537109E-1,1.468446350E-1,8.077502747E0
1.070375113E2,5.011578369E-1,2.068698120E-1,7.973618774E0
1.070475333E2,5.668711853E-1,2.272274780E-1,7.870632935E0
1.070575543E2,5.992039490E-1,2.679428101E-1,7.862250366E0
1.070675753E2,6.032455444E-1,3.321592712E-1,7.900420990E0
1.070775963E2,6.158193970E-1,3.296145630E-1,7.842491455E0
1.070876173E2,5.230123901E-1,3.685336304E-1,7.701484680E0
1.070976383E2,4.240681458E-1,2.724334717E-1,7.585625610E0
1.071076603E2,3.785627747E-1,2.317181396E-1,7.522456970E0
1.071176813E2,3.348536682E-1,3.037184143E-1,7.528444519E0
1.071277023E2,3.092568970E-1,2.930905151E-1,7.436685333E0
1.071377233E2,2.734812927E-1,2.405497742E-1,7.256310425E0
1.071477443E2,2.658471680E-1,2.908451843E-1,7.126829681E0
1.071577653E2,3.195854187E-1,3.870950317E-1,6.962022400E0
1.071677873E2,3.308120728E-1,4.586462402E-1,6.779402161E0
1.071778083E2,3.264710999E-1,5.017565918E-1,6.569089508E0
1.071878293E2,3.231779480E-1,5.212161255E-1,6.423741760E0
1.071978503E2,3.261717224E-1,5.301974487E-1,6.334826660E0
1.072078713E2,3.311114502E-1,5.798941040E-1,6.330635376E0
1.072178923E2,3.844006348E-1,5.444178772E-1,6.450685730E0
1.072279143E2,4.499642944E-1,5.757028198E-1,6.633755035E0
1.072379353E2,4.779560852E-1,5.798941040E-1,6.828649750E0
1.072479563E2,4.575984192E-1,5.303471375E-1,6.853797455E0
1.072579773E2,4.320016479E-1,4.995112610E-1,6.946454773E0
1.072679983E2,4.436773682E-1,4.339476013E-1,7.048392792E0
1.072780193E2,4.314028931E-1,3.927832031E-1,7.088509369E0
1.072880413E2,3.861968994E-1,4.360432434E-1,7.003186798E0
1.072980623E2,3.650907898E-1,4.321513367E-1,6.854396210E0
1.073080833E2,3.604504395E-1,4.309538269E-1,6.529871063E0
1.073181043E2,2.583627319E-1,4.932243347E-1,6.252348175E0
1.073281253E2,2.405497742E-1,4.104464722E-1,6.065686340E0
1.073381463E2,1.999841309E-1,4.198768616E-1,5.905968475E0
1.073481683E2,1.853146362E-1,4.331991577E-1,5.873635712E0
1.073581893E2,1.881587219E-1,4.020639038E-1,5.914051666E0
1.073682106E2,1.324745178E-1,3.844006348E-1,6.048023071E0
1.073782316E2,1.139131165E-1,2.826123047E-1,6.046077118E0
1.073882526E2,7.334747314E-2,2.692900085E-1,6.083648987E0
1.073982736E2,1.625619507E-1,2.926414490E-1,6.414760437E0
1.074082956E2,2.731819153E-1,3.670367432E-1,6.571035461E0
1.074183166E2,3.489244080E-1,5.483097839E-1,6.643185425E0
1.074283376E2,4.194277954E-1,5.707630920E-1,6.692732391E0
1.074383586E2,4.658312988E-1,6.221063232E-1,6.698719940E0
1.074483796E2,4.555027771E-1,7.092251587E-1,6.772666168E0
1.074584006E2,4.713697815E-1,6.912625122E-1,6.766678619E0
1.074684226E2,4.019142151E-1,6.935078430E-1,6.657256165E0
1.074784436E2,2.803669739E-1,6.665638733E-1,6.517147522E0
1.074884646E2,1.808239746E-1,6.213578796E-1,6.353238373E0
1.074984856E2,1.052311707E-1,5.734574890E-1,6.244264984E0
1.075085066E2,-8.681945801E-3,4.646337891E-1,6.047274628E0
1.075185276E2,-5.957611084E-2,3.465293884E-1,5.865402832E0
1.075285496E2,-6.212081909E-2,3.408412170E-1,5.773344269E0
1.075385706E2,-1.556762695E-2,3.781137085E-1,5.803132324E0
1.075485916E2,2.604583740E-2,4.026626587E-1,5.905070343E0
1.075586126E2,5.373825073E-2,3.601510620E-1,5.989494781E0
1.075686336E2,4.685256958E-2,2.682421875E-1,6.065985718E0
1.075786546E2,5.987548828E-2,2.773731995E-1,6.151158600E0
1.075886756E2,1.097218323E-1,3.058140564E-1,6.282285919E0
1.075986976E2,1.487905884E-1,3.730242920E-1,6.423592072E0
1.076087186E2,1.606159973E-1,4.587959290E-1,6.526278534E0
1.076187396E2,1.919009399E-1,4.984634399E-1,6.548133087E0
1.076287606E2,1.933978271E-1,5.677693176E-1,6.571933594E0
1.076387816E2,2.427951050E-1,6.652166748E-1,6.533164215E0
1.076488026E2,2.438429260E-1,7.014413452E-1,6.414461060E0
1.076588246E2,2.200424194E-1,7.358697510E-1,6.252797241E0
1.076688456E2,2.496807861E-1,6.704557800E-1,6.177354126E0
1.076788666E2,2.769241333E-1,6.867718506E-1,6.064339142E0
1.076888876E2,3.221301270E-1,6.718029785E-1,6.067332916E0
1.076989086E2,5.116360474E-1,6.471043396E-1,6.354435883E0
1.077089296E2,6.152206421E-1,7.330256653E-1,6.589447174E0
1.077189516E2,6.267466736E-1,6.848258972E-1,6.628665619E0
1.077289726E2,6.427633667E-1,6.635700989E-1,6.682254181E0
1.077389936E2,6.827302551E-1,6.896159363E-1,6.803951111E0
1.077490146E2,6.776408386E-1,7.447013855E-1,6.756200409E0
1.077590356E2,5.721102905E-1,6.634204102E-1,6.537654877E0
1.077690566E2,5.107379150E-1,5.435197449E-1,6.396049347E0
1.077790786E2,4.311035156E-1,5.203179932E-1,6.292315063E0
1.077890996E2,3.815565491E-1,5.011578369E-1,6.275100861E0
1.077991206E2,3.706292725E-1,3.504212952E-1,6.332731018E0
1.078091416E2,3.357518005E-1,2.917433167E-1,6.524182892E0
1.078191626E2,3.444337463E-1,3.203338623E-1,6.705006866E0
1.078291836E2,3.522175598E-1,3.026705933E-1,6.836583252E0
1.078392056E2,3.677851868E-1,3.558100891E-1,6.947502594E0
1.078492266E2,3.603007507E-1,4.278103638E-1,7.016658783E0
1.078592476E2,3.682342529E-1,4.664300537E-1,6.943610687E0
1.078692686E2,3.646417236E-1,5.185217285E-1,6.845863953E0
1.078792896E2,3.926335144E-1,5.572911072E-1,6.804400177E0
1.078893106E2,4.498146057E-1,5.649252319E-1,6.807543640E0
1.078993326E2,4.730163574E-1,5.563929749E-1,6.840624847E0
1.079093536E2,4.831951904E-1,5.239105225E-1,6.879394226E0
1.079193746E2,5.254074097E-1,4.921765137E-1,7.023095398E0
1.079293956E2,5.551954651E-1,4.977149963E-1,7.171436920E0
1.079394166E2,5.830375671E-1,5.550457764E-1,7.272925873E0
1.079494376E2,5.751040649E-1,5.860313416E-1,7.291487274E0
1.079594586E2,5.433700562E-1,5.948629761E-1,7.276817780E0
1.079694806E2,5.525010681E-1,5.995033264E-1,7.359146576E0
1.079795016E2,5.707630920E-1,6.255491638E-1,7.531288605E0
1.079895226E2,5.632786560E-1,5.748046875E-1,7.663164368E0
1.079995436E2,5.553451538E-1,5.504054260E-1,7.750283203E0
1.080095646E2,5.592370605E-1,5.701643372E-1,7.836503906E0
1.080195856E2,5.721102905E-1,5.490582275E-1,7.928412781E0
1.080296076E2,5.887257385E-1,5.141807556E-1,7.957153015E0
1.080396286E2,5.716612244E-1,5.099894714E-1,7.944728851E0
1.080496496E2,5.692662048E-1,5.019062805E-1,7.833360443E0
1.080596706E2,5.388793945E-1,4.282594299E-1,7.696994019E0
1.080696916E2,5.486091614E-1,4.382885742E-1,7.692802734E0
1.080797126E2,5.936654663E-1,4.878355408E-1,7.862699432E0
1.080897346E2,6.111790466E-1,5.173242188E-1,8.004754028E0
1.080997556E2,6.310876465E-1,5.207670593E-1,8.142617340E0
1.081097766E2,6.198609924E-1,4.951702881E-1,8.282127228E0
1.081197976E2,5.897735596E-1,4.915777588E-1,8.381969604E0
1.081298186E2,5.481600952E-1,4.644841003E-1,8.415200500E0
1.081398396E2,5.095404053E-1,4.522096252E-1,8.429720306E0
1.081498606E2,4.722679138E-1,4.575984192E-1,8.470285950E0
1.081598826E2,4.044589233E-1,4.510121155E-1,8.423732758E0
1.081699036E2,3.820056152E-1,5.087919617E-1,8.372838593E0
1.081799246E2,4.065545654E-1,5.492079163E-1,8.369994507E0
1.081899456E2,4.128414917E-1,5.313949585E-1,8.385861511E0
1.081999666E2,4.288581848E-1,4.653822327E-1,8.469238129E0
1.082099876E2,4.938230896E-1,3.998185730E-1,8.607400818E0
1.082200096E2,5.674699402E-1,3.674858093E-1,8.727900238E0
1.082300306E2,6.071374512E-1,3.568579102E-1,8.826994171E0
1.082400516E2,6.348298645E-1,2.995271301E-1,8.981472931E0
1.082500726E2,6.915618896E-1,2.511776733E-1,9.072633362E0
1.082600936E2,7.000941467E-1,3.778143311E-1,9.106612701E0
1.082701146E2,7.455995178E-1,3.876937866E-1,9.310788116E0
1.082801366E2,8.180488586E-1,4.397854614E-1,9.609117737E0
1.082901576E2,8.683442688E-1,6.161187744E-1,9.858050079E0
1.083001786E2,8.807684326E-1,5.686674500E-1,9.874066772E0
1.083101996E2,9.032217407E-1,5.498066711E-1,9.959838409E0
1.083202206E2,9.147477722E-1,5.481600952E-1,9.994117126E0
1.083302416E2,9.307644653E-1,4.921765137E-1,1.006447083E1
1.083402636E2,9.527687073E-1,4.146377563E-1,1.003842499E1
1.083502846E2,9.247769165E-1,3.891906738E-1,9.930349731E0
1.083603056E2,9.380992126E-1,3.668870544E-1,9.872420197E0
1.083703267E2,9.604028320E-1,3.487747192E-1,9.969268799E0
1.083803478E2,9.882449341E-1,3.174897766E-1,1.006237518E1
1.083903688E2,9.505233765E-1,3.079096985E-1,1.021415955E1
1.084003898E2,9.163943481E-1,2.492317200E-1,1.029439270E1
1.084104118E2,8.527766418E-1,2.022294617E-1,1.031894165E1
1.084204328E2,7.613168335E-1,1.448986816E-1,1.031340317E1
1.084304538E2,7.710466003E-1,8.412506104E-2,1.041713745E1
1.084404748E2,7.920030212E-1,1.571731567E-1,1.057176590E1
1.084504958E2,8.259823608E-1,1.435514832E-1,1.081770447E1
1.084605167E2,8.403524780E-1,6.182144165E-2,1.098146393E1
1.084705387E2,8.755293274E-1,3.981719971E-2,1.115570160E1
1.084805597E2,9.559121704E-1,5.957611084E-2,1.145283371E1
1.084905807E2,1.065484314E0,1.324745178E-1,1.167392395E1
1.085006017E2,1.050814819E0,1.585203552E-1,1.166209854E1
1.085106228E2,1.016536102E0,1.363664246E-1,1.153546188E1
1.085206438E2,9.753717041E-1,1.945953369E-1,1.141047180E1
1.085306648E2,9.675878906E-1,2.656974792E-1,1.137260056E1
1.085406868E2,9.412426758E-1,3.290158081E-1,1.136736145E1
1.085507078E2,9.627978516E-1,3.852987671E-1,1.140867554E1
1.085607288E2,9.586065674E-1,4.034111023E-1,1.151974457E1
1.085707498E2,9.921368408E-1,2.363584900E-1,1.159788208E1
1.085807708E2,1.010099487E0,7.918533325E-2,1.169398224E1
1.085907918E2,1.025966492E0,-1.344204712E-1,1.182810333E1
1.086008138E2,9.922865295E-1,-3.207829285E-1,1.188453598E1
1.086108347E2,1.020727386E0,-4.355941772E-1,1.201222046E1
1.086208557E2,1.087338867E0,-4.764591980E-1,1.215652039E1
1.086308767E2,1.176403656E0,-4.441264343E-1,1.229378494E1
1.086408977E2,1.247356110E0,-2.903961182E-1,1.240949432E1
1.086509188E2,1.315314789E0,-1.408570862E-1,1.252265900E1
1.086609408E2,1.362466736E0,-3.832031250E-2,1.260573624E1
1.086709618E2,1.345701599E0,2.694396973E-2,1.262893799E1
1.086809828E2,1.337618408E0,3.667373657E-2,1.264270935E1
1.086910038E2,1.324745178E0,2.080673218E-2,1.267953278E1
1.087010248E2,1.285077667E0,4.969665527E-2,1.280317566E1
1.087110458E2,1.283431091E0,3.562591553E-2,1.287023621E1
1.087210668E2,1.256786499E0,5.418731689E-2,1.304537201E1
1.087310888E2,1.272803192E0,1.041833496E-1,1.318039124E1
1.087411098E2,1.246607666E0,1.610650635E-1,1.317679871E1
1.087511307E2,1.175804901E0,2.005828857E-1,1.314656158E1
1.087611517E2,1.124311981E0,8.382568359E-2,1.319910233E1
1.087711727E2,1.092428284E0,2.155517578E-2,1.316182983E1
1.087811937E2,9.642947388E-1,-4.715194702E-2,1.317470306E1
1.087912157E2,9.645941162E-1,-2.052232361E-1,1.329175964E1
1.088012368E2,9.624984741E-1,-2.649490356E-1,1.346944016E1
1.088112578E2,9.663903809E-1,-3.965254211E-1,1.361703323E1
1.088212788E2,9.614506531E-1,-5.294490051E-1,1.370639740E1
1.088312998E2,9.231303406E-1,-6.619235229E-1,1.369771545E1
1.088413208E2,9.439370728E-1,-7.589218140E-1,1.370475082E1
1.088513418E2,9.788145447E-1,-7.310797119E-1,1.384635635E1
1.088613638E2,1.071621552E0,-6.724017334E-1,1.404813675E1
1.088713848E2,1.170266418E0,-6.388714600E-1,1.418704788E1
1.088814057E2,1.244661713E0,-5.391787720E-1,1.432985092E1
1.088914267E2,1.369801483E0,-5.068460083E-1,1.432431244E1
1.089014477E2,1.444346466E0,-4.595443726E-1,1.435155579E1
1.089114687E2,1.590292969E0,-3.959266663E-1,1.439511520E1
1.089214907E2,1.804796906E0,-2.477348328E-1,1.464060471E1
1.089315117E2,1.868564301E0,-9.969268799E-2,1.468506226E1
1.089415328E2,1.877246246E0,-1.079255676E-1,1.463566498E1
1.089515538E2,1.815275116E0,-1.588197327E-1,1.465213074E1
1.089615748E2,1.744771729E0,-2.143542480E-1,1.463536560E1
1.089715958E2,1.617686005E0,-1.619631958E-1,1.467623062E1
1.089816168E2,1.574575653E0,-2.249821472E-1,1.476813950E1
1.089916388E2,1.474284210E0,-2.767744446E-1,1.483445160E1
1.090016598E2,1.387315063E0,-3.676354980E-1,1.501198242E1
1.090116808E2,1.329385529E0,-5.547463989E-1,1.514236130E1
1.090217017E2,1.301543427E0,-6.795867920E-1,1.521630753E1
1.090317227E2,1.273102570E0,-8.378077698E-1,1.521106842E1
1.090417437E2,1.255588989E0,-9.485774231E-1,1.516197052E1
1.090517657E2,1.285975800E0,-1.012494507E0,1.517918472E1
1.090617867E2,1.309925995E0,-9.906399536E-1,1.522169632E1
1.090718078E2,1.390608215E0,-8.815168762E-1,1.548559753E1
1.090818288E2,1.416504364E0,-7.881111145E-1,1.580323700E1
1.090918498E2,1.499282227E0,-8.364605713E-1,1.588137451E1
1.091018708E2,1.676513672E0,-1.157393188E0,1.552197189E1
1.091118918E2,1.591640167E0,-1.767674103E0,1.449136505E1
1.091219138E2,1.507964172E0,-2.132764893E0,1.382914215E1
1.091319348E2,1.442999268E0,-2.009271698E0,1.407852356E1
1.091419558E2,1.652413788E0,-1.678609314E0,1.484522919E1
1.091519767E2,2.012714539E0,-1.431024170E0,1.541539352E1
1.091619977E2,2.353705444E0,-1.385518799E0,1.575458817E1
1.091720187E2,2.563269653E0,-1.430126038E0,1.615290985E1
1.091820407E2,2.581681366E0,-1.342558136E0,1.651066589E1
1.091920617E2,2.585124207E0,-1.097368011E0,1.695449295E1
1.092020827E2,2.510579224E0,-8.714877319E-1,1.721180786E1
1.092121038E2,2.470312958E0,-7.650590515E-1,1.720806564E1
1.092221248E2,2.205812988E0,-5.731581116E-1,1.681558182E1
1.092321458E2,2.005230103E0,-6.301895142E-1,1.638163422E1
1.092421668E2,1.839375000E0,-6.102809143E-1,1.613674347E1
1.092521888E2,1.704056396E0,-6.225553894E-1,1.601759125E1
