"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.865604571E1,9.770800631E-1,1.558144650E-1,-4.080007758E-2,-1.391821700E-1,2.458144127E1,1.842437314E1,-2.083544305E0,-1.655209881E1
9.866606671E1,9.765664616E-1,1.593792823E-1,-4.042685143E-2,-1.388594095E-1,2.485640503E1,1.882692533E1,-1.988355703E0,-1.651512511E1
9.867608771E1,9.760657570E-1,1.627406620E-1,-4.007886597E-2,-1.385817460E-1,2.512161232E1,1.920688963E1,-1.898754205E0,-1.648297946E1
9.868610871E1,9.755668226E-1,1.658947636E-1,-3.988950018E-2,-1.384089440E-1,2.538316975E1,1.956618346E1,-1.828452951E0,-1.646523888E1
9.869613071E1,9.750561292E-1,1.688370351E-1,-3.993240567E-2,-1.384382360E-1,2.564817424E1,1.990566263E1,-1.783657676E0,-1.647468273E1
9.870615171E1,9.745275656E-1,1.715934337E-1,-4.019667168E-2,-1.386935195E-1,2.591964600E1,2.022810931E1,-1.761993142E0,-1.651406374E1
9.871617271E1,9.739785186E-1,1.742724665E-1,-4.057952312E-2,-1.390982557E-1,2.619871005E1,2.054410582E1,-1.751528345E0,-1.657286513E1
9.872619371E1,9.734134980E-1,1.769865866E-1,-4.089567717E-2,-1.395335483E-1,2.648287610E1,2.086318249E1,-1.732067439E0,-1.663384703E1
9.873621471E1,9.728451056E-1,1.797871709E-1,-4.101382532E-2,-1.398819342E-1,2.676574791E1,2.118875927E1,-1.690599374E0,-1.668079029E1
9.874623671E1,9.722899473E-1,1.826570921E-1,-4.095885002E-2,-1.400395634E-1,2.703922852E1,2.151913374E1,-1.632538539E0,-1.670221948E1
9.875625771E1,9.717548087E-1,1.855259016E-1,-4.087645293E-2,-1.400068153E-1,2.730030182E1,2.184876991E1,-1.575488588E0,-1.670119589E1
9.876627871E1,9.712107772E-1,1.884590694E-1,-4.086003674E-2,-1.398685736E-1,2.756322664E1,2.218702692E1,-1.527022401E0,-1.668959726E1
9.877629971E1,9.706568412E-1,1.913774120E-1,-4.100840418E-2,-1.397080363E-1,2.782843490E1,2.252663477E1,-1.497667434E0,-1.667911317E1
9.878632071E1,9.700984797E-1,1.942326029E-1,-4.130160400E-2,-1.395595108E-1,2.809327785E1,2.286170024E1,-1.485228956E0,-1.667326560E1
9.879634271E1,9.695524673E-1,1.969775007E-1,-4.168358089E-2,-1.393926514E-1,2.834991850E1,2.318573363E1,-1.484952285E0,-1.666735587E1
9.880636371E1,9.690412682E-1,1.995413145E-1,-4.208511391E-2,-1.391805263E-1,2.858815018E1,2.348927114E1,-1.490998383E0,-1.665665496E1
9.881638471E1,9.685620585E-1,2.019632516E-1,-4.242691432E-2,-1.389187944E-1,2.880972207E1,2.377541947E1,-1.494054553E0,-1.663882268E1
9.882640571E1,9.681035430E-1,2.043063161E-1,-4.265910658E-2,-1.386171494E-1,2.902017522E1,2.405059630E1,-1.487344669E0,-1.661378271E1
9.883642671E1,9.676393797E-1,2.066954418E-1,-4.277242891E-2,-1.382812812E-1,2.923171027E1,2.432913112E1,-1.467640173E0,-1.658205324E1
9.884644771E1,9.671270005E-1,2.092378977E-1,-4.287797516E-2,-1.380088861E-1,2.946349362E1,2.462556678E1,-1.443061778E0,-1.655753449E1
9.885646971E1,9.665628228E-1,2.119828219E-1,-4.280379144E-2,-1.377953701E-1,2.971666365E1,2.494262766E1,-1.393834631E0,-1.653537710E1
9.886649071E1,9.659608393E-1,2.149586528E-1,-4.232541417E-2,-1.375531522E-1,2.998449414E1,2.527964580E1,-1.296880650E0,-1.649974621E1
9.887651171E1,9.653491200E-1,2.180948314E-1,-4.136576204E-2,-1.372033334E-1,3.025428273E1,2.562714806E1,-1.147030879E0,-1.643923193E1
9.888653271E1,9.647299828E-1,2.213703580E-1,-3.999219625E-2,-1.367184760E-1,3.052497109E1,2.598406690E1,-9.530163191E-1,-1.635201545E1
9.889655371E1,9.640946612E-1,2.247733051E-1,-3.840152150E-2,-1.361020362E-1,3.080032064E1,2.635267892E1,-7.369124923E-1,-1.624330926E1
9.890657571E1,9.634341779E-1,2.281899078E-1,-3.688123199E-2,-1.355129497E-1,3.108405152E1,2.672487373E1,-5.282690632E-1,-1.613844576E1
9.891659671E1,9.627384599E-1,2.315635523E-1,-3.570615678E-2,-1.350482807E-1,3.138021211E1,2.709860036E1,-3.556292553E-1,-1.605584606E1
9.892661771E1,9.620502018E-1,2.347646054E-1,-3.493699787E-2,-1.346263907E-1,3.167053990E1,2.745948486E1,-2.298293836E-1,-1.598828773E1
9.893663871E1,9.613967993E-1,2.377171186E-1,-3.460037099E-2,-1.342001597E-1,3.194378500E1,2.779888538E1,-1.561897093E-1,-1.593164929E1
9.894665971E1,9.607885781E-1,2.403623496E-1,-3.475215233E-2,-1.338043586E-1,3.219610563E1,2.811067310E1,-1.407118145E-1,-1.589185168E1
9.895668171E1,9.602305960E-1,2.426749051E-1,-3.540262572E-2,-1.334642757E-1,3.242590311E1,2.839192069E1,-1.840634618E-1,-1.587246705E1
9.896670271E1,9.597049826E-1,2.447575494E-1,-3.641884945E-2,-1.331682784E-1,3.264092966E1,2.865242995E1,-2.701402657E-1,-1.586878018E1
9.897672371E1,9.591810130E-1,2.467281359E-1,-3.762316404E-2,-1.329717055E-1,3.285392089E1,2.890311103E1,-3.758129984E-1,-1.588212381E1
9.898674471E1,9.586332725E-1,2.486916311E-1,-3.881596200E-2,-1.329209607E-1,3.307514870E1,2.915302866E1,-4.760121844E-1,-1.591200856E1
9.899676571E1,9.580392970E-1,2.507894483E-1,-3.977364376E-2,-1.329785754E-1,3.331343621E1,2.941505105E1,-5.449014069E-1,-1.594767940E1
9.900678771E1,9.574113933E-1,2.530207236E-1,-4.039933480E-2,-1.330852069E-1,3.356354718E1,2.968740981E1,-5.735939704E-1,-1.597942344E1
9.901680871E1,9.567480440E-1,2.554099547E-1,-4.069285599E-2,-1.332034288E-1,3.382582558E1,2.997293775E1,-5.628058582E-1,-1.600279571E1
9.902682971E1,9.560552341E-1,2.579191462E-1,-4.073057742E-2,-1.333307966E-1,3.409766097E1,3.026844697E1,-5.216413337E-1,-1.601953255E1
9.903685071E1,9.553363775E-1,2.605122311E-1,-4.061490540E-2,-1.334778048E-1,3.437751101E1,3.057145306E1,-4.616136967E-1,-1.603370168E1
9.904687171E1,9.545926120E-1,2.631802425E-1,-4.039984057E-2,-1.336298285E-1,3.466475127E1,3.088181745E1,-3.892314053E-1,-1.604518529E1
9.905689371E1,9.538419767E-1,2.658654814E-1,-4.008679485E-2,-1.337688288E-1,3.495232426E1,3.119279440E1,-3.061847819E-1,-1.605190047E1
9.906691471E1,9.530886439E-1,2.685529436E-1,-3.971979063E-2,-1.338790007E-1,3.523864428E1,3.150336272E1,-2.180547032E-1,-1.605338272E1
9.907693571E1,9.523412538E-1,2.711979007E-1,-3.937676797E-2,-1.339674669E-1,3.552049681E1,3.180957042E1,-1.338917399E-1,-1.605285759E1
9.908695671E1,9.516072243E-1,2.737618410E-1,-3.915164057E-2,-1.340345647E-1,3.579521986E1,3.210842766E1,-6.456488864E-2,-1.605340054E1
9.909697771E1,9.508924138E-1,2.762329002E-1,-3.900226161E-2,-1.340810105E-1,3.606080386E1,3.239780683E1,-5.657188532E-3,-1.605384788E1
9.910699871E1,9.502157882E-1,2.785750849E-1,-3.892070745E-2,-1.340560596E-1,3.631046983E1,3.267330200E1,4.143716653E-2,-1.604839088E1
9.911702071E1,9.495976626E-1,2.807503891E-1,-3.891921124E-2,-1.338986833E-1,3.653710892E1,3.293059536E1,7.271012814E-2,-1.603074570E1
9.912704171E1,9.490313354E-1,2.827736591E-1,-3.900298864E-2,-1.336317673E-1,3.674357033E1,3.317149410E1,8.852034229E-2,-1.600372395E1
9.913706271E1,9.484920664E-1,2.847107704E-1,-3.921159447E-2,-1.332856995E-1,3.693913157E1,3.340441908E1,8.662986732E-2,-1.597209153E1
9.914708371E1,9.479586559E-1,2.865934069E-1,-3.959616339E-2,-1.329313288E-1,3.713159024E1,3.363394331E1,6.436799181E-2,-1.594550625E1
9.915710471E1,9.474230959E-1,2.884593743E-1,-4.006036878E-2,-1.325737128E-1,3.732386108E1,3.386294156E1,3.300370350E-2,-1.592140049E1
9.916712671E1,9.468997585E-1,2.903046160E-1,-4.045470523E-2,-1.321650148E-1,3.751082560E1,3.408845496E1,7.054630051E-3,-1.588946734E1
9.917714771E1,9.463764211E-1,2.921830589E-1,-4.067422709E-2,-1.317056563E-1,3.769689605E1,3.431514297E1,-1.256832267E-3,-1.584613209E1
9.918716871E1,9.458164159E-1,2.942016295E-1,-4.063750665E-2,-1.312448648E-1,3.789502828E1,3.455439849E1,2.026347838E-2,-1.579393285E1
9.919718971E1,9.452082790E-1,2.963662074E-1,-4.045775034E-2,-1.308107101E-1,3.810906563E1,3.480885914E1,6.037526360E-2,-1.573970465E1
9.920721071E1,9.445533170E-1,2.986307259E-1,-4.033730518E-2,-1.304282696E-1,3.833829628E1,3.507641149E1,9.730586201E-2,-1.569314217E1
9.921723271E1,9.438624037E-1,3.009236199E-1,-4.042667757E-2,-1.301320194E-1,3.857868847E1,3.535099370E1,1.148869697E-1,-1.566335458E1
9.922725371E1,9.431583406E-1,3.031601845E-1,-4.072478223E-2,-1.299532746E-1,3.882218260E1,3.562247486E1,1.130722266E-1,-1.565390233E1
9.923727471E1,9.424563427E-1,3.053156060E-1,-4.114870577E-2,-1.298664521E-1,3.906350934E1,3.588652327E1,9.962546748E-2,-1.565915026E1
9.924729571E1,9.417788743E-1,3.073620462E-1,-4.159512519E-2,-1.298109869E-1,3.929505281E1,3.613812026E1,8.314312257E-2,-1.566880725E1
9.925731671E1,9.411443113E-1,3.092588019E-1,-4.202129305E-2,-1.297714531E-1,3.951074978E1,3.637168572E1,6.702040177E-2,-1.567964514E1
9.926733871E1,9.405473012E-1,3.110136702E-1,-4.248067262E-2,-1.297559852E-1,3.971265492E1,3.658898876E1,4.592866951E-2,-1.569446891E1
9.927735971E1,9.399759164E-1,3.126655633E-1,-4.302635841E-2,-1.297465022E-1,3.990497545E1,3.679554011E1,1.415463767E-2,-1.571324035E1
9.928738071E1,9.394172599E-1,3.142541518E-1,-4.363492729E-2,-1.297513491E-1,4.009215602E1,3.699569398E1,-2.480949622E-2,-1.573605862E1
9.929740171E1,9.388650519E-1,3.157994554E-1,-4.426423242E-2,-1.297834650E-1,4.027635612E1,3.719115022E1,-6.561437455E-2,-1.576281674E1
9.930742271E1,9.383102729E-1,3.173345806E-1,-4.498286780E-2,-1.298039905E-1,4.046060428E1,3.738701377E1,-1.164929515E-1,-1.579180614E1
9.931744371E1,9.377306695E-1,3.189144552E-1,-4.581488874E-2,-1.298297001E-1,4.065224220E1,3.759029530E1,-1.784718539E-1,-1.582582772E1
9.932746571E1,9.371298661E-1,3.205567599E-1,-4.667787707E-2,-1.298159180E-1,4.084998059E1,3.780175443E1,-2.440650166E-1,-1.585698105E1
9.933748671E1,9.364958932E-1,3.223132403E-1,-4.742369716E-2,-1.297715796E-1,4.105764714E1,3.802511073E1,-2.962204227E-1,-1.588070525E1
9.934750771E1,9.358620046E-1,3.241390418E-1,-4.780993088E-2,-1.296550857E-1,4.126428607E1,3.825084747E1,-3.113722982E-1,-1.588317012E1
9.935752858E1,9.352679027E-1,3.259317685E-1,-4.778703461E-2,-1.294564054E-1,4.145706067E1,3.846580660E1,-2.864485169E-1,-1.586114072E1
9.936754958E1,9.347240397E-1,3.276241963E-1,-4.751474489E-2,-1.292117851E-1,4.163278539E1,3.866463036E1,-2.383817312E-1,-1.582446261E1
9.937757158E1,9.342169710E-1,3.292023640E-1,-4.719605150E-2,-1.289844872E-1,4.179598563E1,3.884909093E1,-1.867105666E-1,-1.578775154E1
9.938759258E1,9.336985648E-1,3.307805633E-1,-4.694307558E-2,-1.287931405E-1,4.196220793E1,3.903481160E1,-1.407661022E-1,-1.575738335E1
9.939761358E1,9.331435751E-1,3.324433407E-1,-4.678325473E-2,-1.285912571E-1,4.213946634E1,3.923241494E1,-1.038413787E-1,-1.572938969E1
9.940763458E1,9.325549522E-1,3.341636381E-1,-4.670841246E-2,-1.284304247E-1,4.232669245E1,3.943852734E1,-7.349714288E-2,-1.570911444E1
9.941765558E1,9.319718927E-1,3.358514824E-1,-4.671714740E-2,-1.282565268E-1,4.251137323E1,3.964225848E1,-5.316173923E-2,-1.569063667E1
9.942767758E1,9.314335931E-1,3.374193873E-1,-4.675613323E-2,-1.280370260E-1,4.268119982E1,3.983214942E1,-3.988454712E-2,-1.566836634E1
9.943769858E1,9.309589353E-1,3.388301899E-1,-4.680862713E-2,-1.277435996E-1,4.283041557E1,4.000340360E1,-3.363509460E-2,-1.563859114E1
9.944771958E1,9.305199337E-1,3.401519993E-1,-4.686181645E-2,-1.274098809E-1,4.296798261E1,4.016401364E1,-3.061068645E-2,-1.560448338E1
9.945774058E1,9.300813958E-1,3.414590258E-1,-4.695191588E-2,-1.270826949E-1,4.310498670E1,4.032353491E1,-3.157802690E-2,-1.557258005E1
9.946776158E1,9.296198035E-1,3.427971250E-1,-4.709519409E-2,-1.268041042E-1,4.324874665E1,4.048777838E1,-3.581475786E-2,-1.554811225E1
9.947778358E1,9.291256738E-1,3.441818913E-1,-4.727681540E-2,-1.266064355E-1,4.340213768E1,4.065839559E1,-4.015982190E-2,-1.553400797E1
9.948780458E1,9.286210496E-1,3.455680906E-1,-4.745068168E-2,-1.264673088E-1,4.355825582E1,4.082915456E1,-4.132577738E-2,-1.552598414E1
9.949782558E1,9.281296174E-1,3.469212573E-1,-4.755815615E-2,-1.263301629E-1,4.370978275E1,4.099490927E1,-3.592609506E-2,-1.551552385E1
9.950784658E1,9.276531472E-1,3.482496417E-1,-4.756055852E-2,-1.261739246E-1,4.385622083E1,4.115601066E1,-2.058955622E-2,-1.549874021E1
9.951786758E1,9.271874246E-1,3.495663830E-1,-4.743809031E-2,-1.260018811E-1,4.399890793E1,4.131373077E1,7.107089610E-3,-1.547514012E1
9.952788858E1,9.267262538E-1,3.508794259E-1,-4.724855594E-2,-1.258159292E-1,4.413976842E1,4.146999701E1,4.122360494E-2,-1.544724555E1
9.953791058E1,9.262631442E-1,3.521979058E-1,-4.706559647E-2,-1.256112641E-1,4.428079263E1,4.162713923E1,7.389975129E-2,-1.541753724E1
9.954793158E1,9.257962414E-1,3.535157851E-1,-4.691569066E-2,-1.254067676E-1,4.442254144E1,4.178485015E1,1.030066181E-1,-1.538914926E1
9.955795258E1,9.253228480E-1,3.548445066E-1,-4.678065216E-2,-1.251983936E-1,4.456582368E1,4.194422784E1,1.304919293E-1,-1.536090805E1
9.956797358E1,9.248462514E-1,3.561782752E-1,-4.664292680E-2,-1.249839504E-1,4.470963513E1,4.210428073E1,1.580256158E-1,-1.533185480E1
9.957799458E1,9.243822568E-1,3.574722678E-1,-4.650995349E-2,-1.247714039E-1,4.484922363E1,4.225967109E1,1.844172052E-1,-1.530316596E1
9.958801658E1,9.239336457E-1,3.587011435E-1,-4.643320408E-2,-1.245958201E-1,4.498379346E1,4.240813249E1,2.052870484E-1,-1.528078276E1
9.959803758E1,9.234951499E-1,3.598847534E-1,-4.641288930E-2,-1.244409726E-1,4.511496116E1,4.255207068E1,2.202834005E-1,-1.526298135E1
9.960805858E1,9.230610374E-1,3.610323699E-1,-4.646915534E-2,-1.243168923E-1,4.524446262E1,4.269292924E1,2.278722766E-1,-1.525170813E1
9.961807958E1,9.226286107E-1,3.621242894E-1,-4.661559456E-2,-1.242953974E-1,4.537311293E1,4.282849522E1,2.293557560E-1,-1.525529454E1
9.962810058E1,9.222092496E-1,3.631662543E-1,-4.678766961E-2,-1.243032367E-1,4.549754700E1,4.295844077E1,2.285785885E-1,-1.526315314E1
9.963812258E1,9.217894248E-1,3.641959018E-1,-4.699566431E-2,-1.243261224E-1,4.562179669E1,4.308751772E1,2.244806157E-1,-1.527417628E1
9.964814358E1,9.213885240E-1,3.652222303E-1,-4.710203242E-2,-1.242466335E-1,4.574014746E1,4.321461719E1,2.267040011E-1,-1.526990217E1
9.965816458E1,9.210123634E-1,3.661829150E-1,-4.711161029E-2,-1.242045288E-1,4.585093172E1,4.333217576E1,2.396346670E-1,-1.526555018E1
9.966818558E1,9.206868211E-1,3.670695583E-1,-4.698984804E-2,-1.240470682E-1,4.594660418E1,4.343862844E1,2.602347378E-1,-1.524320533E1
9.967820658E1,9.203614474E-1,3.679183537E-1,-4.685013124E-2,-1.239994422E-1,4.604203919E1,4.354018569E1,2.867798703E-1,-1.523187208E1
9.968822758E1,9.200392769E-1,3.687565386E-1,-4.667175524E-2,-1.239682535E-1,4.613635075E1,4.363986568E1,3.179079658E-1,-1.522061626E1
9.969824958E1,9.197276010E-1,3.695817423E-1,-4.646750108E-2,-1.238998492E-1,4.622741701E1,4.373759161E1,3.499279954E-1,-1.520421643E1
9.970827058E1,9.194377571E-1,3.703772956E-1,-4.620763414E-2,-1.237723550E-1,4.631195243E1,4.383086107E1,3.847356417E-1,-1.517905404E1
9.971829158E1,9.191840752E-1,3.710810426E-1,-4.589635859E-2,-1.236646698E-1,4.638582142E1,4.391211048E1,4.242691177E-1,-1.515379614E1
9.972831258E1,9.189465356E-1,3.717285973E-1,-4.559259572E-2,-1.235974877E-1,4.645488938E1,4.398662635E1,4.638216042E-1,-1.513318558E1
9.973833358E1,9.187074365E-1,3.723796503E-1,-4.536528723E-2,-1.234985691E-1,4.652431294E1,4.406283844E1,4.940019913E-1,-1.511243371E1
9.974835558E1,9.184459153E-1,3.730559386E-1,-4.531825135E-2,-1.234203867E-1,4.660013501E1,4.414503397E1,5.065408633E-1,-1.510166515E1
9.975837658E1,9.181475578E-1,3.737845522E-1,-4.543063592E-2,-1.233950564E-1,4.668649493E1,4.423618336E1,5.054857939E-1,-1.510343668E1
9.976839758E1,9.178266517E-1,3.745473470E-1,-4.558158486E-2,-1.234128424E-1,4.677921354E1,4.433214570E1,5.028295501E-1,-1.511149224E1
9.977841858E1,9.175287999E-1,3.752761081E-1,-4.565744918E-2,-1.233862477E-1,4.686511618E1,4.442279376E1,5.055714880E-1,-1.511156136E1
9.978843958E1,9.172642863E-1,3.759332091E-1,-4.560460757E-2,-1.233719178E-1,4.694127947E1,4.450261983E1,5.211837099E-1,-1.510736811E1
9.979846158E1,9.170677977E-1,3.764584431E-1,-4.536217890E-2,-1.233203300E-1,4.699778045E1,4.456328716E1,5.528883249E-1,-1.509096619E1
9.980848258E1,9.169159426E-1,3.768744641E-1,-4.502029420E-2,-1.233040192E-1,4.704140306E1,4.460897920E1,5.947764742E-1,-1.507402904E1
9.981850358E1,9.167913565E-1,3.772101532E-1,-4.466504895E-2,-1.233331005E-1,4.707716377E1,4.464459719E1,6.387427920E-1,-1.506138788E1
9.982852458E1,9.166601955E-1,3.775317126E-1,-4.436131769E-2,-1.234345059E-1,4.711478405E1,4.467927570E1,6.802528182E-1,-1.505872415E1
9.983854558E1,9.165182449E-1,3.778572443E-1,-4.413883501E-2,-1.235717360E-1,4.715546717E1,4.471570491E1,7.148897444E-1,-1.506342177E1
9.984856658E1,9.163923101E-1,3.781174274E-1,-4.398368193E-2,-1.237651057E-1,4.719153247E1,4.474513512E1,7.438846120E-1,-1.507710541E1
9.985858858E1,9.162750154E-1,3.783545561E-1,-4.384037210E-2,-1.239598663E-1,4.722510005E1,4.477191777E1,7.713325009E-1,-1.509146336E1
9.986860958E1,9.161878979E-1,3.785000997E-1,-4.377103000E-2,-1.241837082E-1,4.725001693E1,4.478858325E1,7.908281029E-1,-1.511223867E1
9.987863058E1,9.161360994E-1,3.785594951E-1,-4.375268559E-2,-1.243909443E-1,4.726482618E1,4.479546736E1,8.028499632E-1,-1.513354307E1
9.988865158E1,9.160579592E-1,3.786969676E-1,-4.374430890E-2,-1.245511866E-1,4.728715831E1,4.481213527E1,8.130354139E-1,-1.515019314E1
9.989867258E1,9.160223872E-1,3.787388194E-1,-4.369533426E-2,-1.247019880E-1,4.729732131E1,4.481641130E1,8.254979450E-1,-1.516413207E1
9.990869458E1,9.160112183E-1,3.787277875E-1,-4.360816404E-2,-1.248484483E-1,4.730051188E1,4.481359165E1,8.409040953E-1,-1.517598029E1
9.991871558E1,9.160578327E-1,3.785876808E-1,-4.350955095E-2,-1.249651951E-1,4.728719444E1,4.479473999E1,8.540846337E-1,-1.518426520E1
9.992873658E1,9.160089424E-1,3.787022887E-1,-4.344050388E-2,-1.250003456E-1,4.730116201E1,4.480771839E1,8.647438204E-1,-1.518489365E1
9.993875758E1,9.159630445E-1,3.788405725E-1,-4.338390066E-2,-1.249375046E-1,4.731427113E1,4.482387073E1,8.701668120E-1,-1.517556641E1
9.994877858E1,9.159158400E-1,3.790034068E-1,-4.336588288E-2,-1.247958069E-1,4.732774985E1,4.484370113E1,8.684696173E-1,-1.515947653E1
9.995880058E1,9.158618920E-1,3.791886844E-1,-4.339863099E-2,-1.246176100E-1,4.734314968E1,4.486711435E1,8.602064406E-1,-1.514169433E1
9.996882158E1,9.157964801E-1,3.794076899E-1,-4.345433858E-2,-1.244120177E-1,4.736181564E1,4.489505199E1,8.488732903E-1,-1.512196573E1
9.997884258E1,9.157152210E-1,3.796831301E-1,-4.347704520E-2,-1.241622555E-1,4.738499411E1,4.492944595E1,8.399543294E-1,-1.509602459E1
9.998886358E1,9.156184518E-1,3.800124445E-1,-4.349877190E-2,-1.238597254E-1,4.741258276E1,4.497048254E1,8.296671660E-1,-1.506435985E1
9.999888458E1,9.155461700E-1,3.802846289E-1,-4.355014891E-2,-1.235404630E-1,4.743318027E1,4.500497204E1,8.145863100E-1,-1.503227480E1
1.000089066E2,9.154824440E-1,3.805447487E-1,-4.360393882E-2,-1.231919929E-1,4.745133272E1,4.503803050E1,7.977463753E-1,-1.499719732E1
1.000189276E2,9.154189287E-1,3.807704451E-1,-4.365215482E-2,-1.229492692E-1,4.746941863E1,4.506670210E1,7.856000756E-1,-1.497320931E1
1.000289486E2,9.154172006E-1,3.809186966E-1,-4.355747192E-2,-1.225357665E-1,4.746991059E1,4.508372493E1,7.795795932E-1,-1.492475200E1
1.000389696E2,9.154159784E-1,3.810433354E-1,-4.345533957E-2,-1.221933233E-1,4.747025856E1,4.509768885E1,7.770966065E-1,-1.488357791E1
1.000489906E2,9.154089398E-1,3.811481651E-1,-4.335927637E-2,-1.219530441E-1,4.747226234E1,4.510925143E1,7.781819462E-1,-1.485359813E1
1.000590126E2,9.154128174E-1,3.812460722E-1,-4.319844399E-2,-1.216750435E-1,4.747115847E1,4.511899236E1,7.842573901E-1,-1.481673976E1
1.000690336E2,9.154226376E-1,3.813540103E-1,-4.293228664E-2,-1.213567927E-1,4.746836270E1,4.512838447E1,7.997275110E-1,-1.477092722E1
1.000790546E2,9.154484314E-1,3.814226570E-1,-4.260102295E-2,-1.210621019E-1,4.746101855E1,4.513194693E1,8.224276741E-1,-1.472478838E1
1.000890756E2,9.154809688E-1,3.814815045E-1,-4.222455676E-2,-1.207626064E-1,4.745175284E1,4.513365153E1,8.494894853E-1,-1.467615411E1
1.000990966E2,9.155227363E-1,3.815078463E-1,-4.185813206E-2,-1.204899584E-1,4.743985614E1,4.513151919E1,8.761774818E-1,-1.463085998E1
1.001091176E2,9.155771058E-1,3.814945174E-1,-4.152446600E-2,-1.202345485E-1,4.742436581E1,4.512501566E1,8.995773352E-1,-1.458889279E1
1.001191396E2,9.156457208E-1,3.814436040E-1,-4.121203141E-2,-1.199804030E-1,4.740480996E1,4.511422398E1,9.202254953E-1,-1.454803695E1
1.001291606E2,9.157273171E-1,3.813467294E-1,-4.094218621E-2,-1.197582048E-1,4.738154446E1,4.509841182E1,9.371167077E-1,-1.451252118E1
1.001391816E2,9.158242127E-1,3.812032932E-1,-4.073133607E-2,-1.195451525E-1,4.735390269E1,4.507775197E1,9.475162251E-1,-1.448063195E1
1.001492026E2,9.159373349E-1,3.809872168E-1,-4.062562123E-2,-1.194036234E-1,4.732161267E1,4.504967426E1,9.489452493E-1,-1.446108624E1
1.001592236E2,9.160485183E-1,3.807379709E-1,-4.063041544E-2,-1.193433534E-1,4.728985580E1,4.501909753E1,9.418835504E-1,-1.445511070E1
1.001692456E2,9.161777405E-1,3.804393921E-1,-4.067691395E-2,-1.192879725E-1,4.725292129E1,4.498307187E1,9.299009748E-1,-1.445153822E1
1.001792666E2,9.163366341E-1,3.800683207E-1,-4.073584578E-2,-1.192302313E-1,4.720746872E1,4.493831386E1,9.153832474E-1,-1.444832368E1
1.001892876E2,9.165399927E-1,3.795750340E-1,-4.078726493E-2,-1.192210854E-1,4.714923639E1,4.487837799E1,9.018943623E-1,-1.445007774E1
1.001993086E2,9.167814520E-1,3.789539580E-1,-4.082768376E-2,-1.193267476E-1,4.708000562E1,4.480249279E1,8.926218565E-1,-1.446372675E1
1.002093296E2,9.170658589E-1,3.782350382E-1,-4.081257412E-2,-1.194274785E-1,4.699833763E1,4.471377139E1,8.874140130E-1,-1.447450587E1
1.002193516E2,9.173707071E-1,3.774530245E-1,-4.076218756E-2,-1.195763833E-1,4.691065100E1,4.461675822E1,8.870234568E-1,-1.448895380E1
1.002293726E2,9.176895480E-1,3.766292643E-1,-4.071923992E-2,-1.197420626E-1,4.681877373E1,4.451475427E1,8.859133150E-1,-1.450557079E1
1.002393936E2,9.179949019E-1,3.757996352E-1,-4.075958499E-2,-1.199943115E-1,4.673062307E1,4.441325642E1,8.797227099E-1,-1.453508431E1
1.002494146E2,9.182782130E-1,3.750224579E-1,-4.082389055E-2,-1.202357286E-1,4.664869521E1,4.431860778E1,8.713201002E-1,-1.456442922E1
1.002594356E2,9.185224961E-1,3.743511007E-1,-4.081554547E-2,-1.204650075E-1,4.657794423E1,4.423590456E1,8.716412490E-1,-1.458923135E1
1.002694566E2,9.187378665E-1,3.737815914E-1,-4.067745132E-2,-1.206378939E-1,4.651548287E1,4.416380896E1,8.847174144E-1,-1.460230100E1
1.002794786E2,9.189447654E-1,3.732610568E-1,-4.043976417E-2,-1.207529126E-1,4.645540371E1,4.409627702E1,9.065086373E-1,-1.460484876E1
1.002894996E2,9.191583656E-1,3.727270562E-1,-4.021010599E-2,-1.208537279E-1,4.639330153E1,4.402724493E1,9.266276159E-1,-1.460626654E1
1.002995206E2,9.193918170E-1,3.721553974E-1,-3.996807771E-2,-1.209196877E-1,4.632533786E1,4.395344952E1,9.459494068E-1,-1.460348250E1
1.003095416E2,9.196626105E-1,3.714905414E-1,-3.973524799E-2,-1.209815171E-1,4.624638473E1,4.386839083E1,9.626679490E-1,-1.460077655E1
1.003195626E2,9.199605466E-1,3.707128688E-1,-3.959015746E-2,-1.211497252E-1,4.615937040E1,4.377076663E1,9.729725622E-1,-1.461338811E1
1.003295846E2,9.202869318E-1,3.698405660E-1,-3.948553845E-2,-1.213705747E-1,4.606386898E1,4.366214384E1,9.797754444E-1,-1.463350188E1
1.003396056E2,9.206521342E-1,3.688524753E-1,-3.942273964E-2,-1.216283870E-1,4.595678707E1,4.353998440E1,9.819031708E-1,-1.465951299E1
1.003496266E2,9.210419926E-1,3.677723043E-1,-3.940578607E-2,-1.219521590E-1,4.584221471E1,4.340724209E1,9.805210640E-1,-1.469467089E1
1.003596475E2,9.214626603E-1,3.666291237E-1,-3.937682065E-2,-1.222256499E-1,4.571828338E1,4.326671844E1,9.771940087E-1,-1.472399988E1
1.003696685E2,9.219108499E-1,3.654218799E-1,-3.935514663E-2,-1.224679100E-1,4.558589316E1,4.311856855E1,9.706962108E-1,-1.475035810E1
1.003796905E2,9.223822202E-1,3.641509522E-1,-3.939488057E-2,-1.226912883E-1,4.544626174E1,4.296366207E1,9.558539141E-1,-1.477734109E1
