"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.833086462E1,7.355306158E-1,6.144424250E-1,-2.199147955E-1,-1.819143118E-1,8.529585704E1,8.143438740E1,-5.736659120E0,-3.272206048E1
4.834088362E1,7.353413554E-1,6.147093621E-1,-2.199379974E-1,-1.817493701E-1,8.532786387E1,8.147373822E1,-5.739915127E0,-3.271094350E1
4.835090262E1,7.351679211E-1,6.149789966E-1,-2.199187152E-1,-1.815619431E-1,8.535718575E1,8.151133715E1,-5.741520281E0,-3.269436815E1
4.836092162E1,7.350129050E-1,6.152324466E-1,-2.198787811E-1,-1.813791101E-1,8.538338685E1,8.154559233E1,-5.741868654E0,-3.267641576E1
4.837094062E1,7.348711019E-1,6.154645282E-1,-2.198576866E-1,-1.811917463E-1,8.540734898E1,8.157772159E1,-5.744925235E0,-3.265946211E1
4.838096062E1,7.347475485E-1,6.156745671E-1,-2.198363813E-1,-1.810053518E-1,8.542822283E1,8.160667901E1,-5.748827538E0,-3.264243984E1
4.839097962E1,7.346395893E-1,6.158581377E-1,-2.198179421E-1,-1.808412952E-1,8.544645872E1,8.163200101E1,-5.752343574E0,-3.262747734E1
4.840099862E1,7.345564546E-1,6.159950938E-1,-2.198209977E-1,-1.807089752E-1,8.546049924E1,8.165172774E1,-5.757032365E0,-3.261680659E1
4.841101762E1,7.345126219E-1,6.160867422E-1,-2.198231683E-1,-1.805719979E-1,8.546790135E1,8.166488112E1,-5.763918240E0,-3.260534897E1
4.842103662E1,7.345240437E-1,6.161106394E-1,-2.198180685E-1,-1.804498142E-1,8.546597258E1,8.166792802E1,-5.771949184E0,-3.259416953E1
4.843105562E1,7.345921319E-1,6.160744774E-1,-2.197822437E-1,-1.803397477E-1,8.545447397E1,8.166080051E1,-5.779203556E0,-3.258116194E1
4.844107562E1,7.346956446E-1,6.159962950E-1,-2.197350814E-1,-1.802425571E-1,8.543699055E1,8.164706780E1,-5.786352492E0,-3.256809709E1
4.845109462E1,7.348159949E-1,6.158830254E-1,-2.197069905E-1,-1.801731202E-1,8.541665959E1,8.162926776E1,-5.794298086E0,-3.255883763E1
4.846111362E1,7.349334161E-1,6.157540982E-1,-2.197074541E-1,-1.801346822E-1,8.539681970E1,8.161067954E1,-5.802710495E0,-3.255458098E1
4.847113262E1,7.350108398E-1,6.156677393E-1,-2.197399493E-1,-1.800740329E-1,8.538373587E1,8.159979755E1,-5.813513608E0,-3.255123838E1
4.848115162E1,7.350256544E-1,6.156443478E-1,-2.198242009E-1,-1.799905189E-1,8.538123217E1,8.160054610E1,-5.827429101E0,-3.255050600E1
4.849117062E1,7.350152863E-1,6.156387212E-1,-2.199397465E-1,-1.799107771E-1,8.538298441E1,8.160542481E1,-5.842720764E0,-3.255279116E1
4.850118962E1,7.350136637E-1,6.156235694E-1,-2.200344715E-1,-1.798538156E-1,8.538325864E1,8.160791995E1,-5.855053149E0,-3.255534925E1
4.851120962E1,7.350551151E-1,6.155748687E-1,-2.200905900E-1,-1.797824399E-1,8.537625308E1,8.160363432E1,-5.866925825E0,-3.255323259E1
4.852122862E1,7.351764559E-1,6.154353416E-1,-2.201225584E-1,-1.797250781E-1,8.535574301E1,8.158507919E1,-5.879666004E0,-3.254977867E1
4.853124762E1,7.355318802E-1,6.150266646E-1,-2.201017590E-1,-1.796951117E-1,8.529564317E1,8.152517492E1,-5.897500936E0,-3.254262847E1
4.854126662E1,7.361557800E-1,6.142941313E-1,-2.200392341E-1,-1.797221278E-1,8.519006313E1,8.141669578E1,-5.921270952E0,-3.253495563E1
4.855128562E1,7.363802963E-1,6.140026648E-1,-2.201278900E-1,-1.796898855E-1,8.515204326E1,8.137918990E1,-5.942799582E0,-3.253732662E1
4.856130462E1,7.365416766E-1,6.137902447E-1,-2.202205288E-1,-1.796407844E-1,8.512470643E1,8.135323732E1,-5.962623573E0,-3.253904621E1
4.857132462E1,7.366856502E-1,6.136147874E-1,-2.202789865E-1,-1.795783228E-1,8.510031218E1,8.133087477E1,-5.979285921E0,-3.253702529E1
4.858134362E1,7.368251141E-1,6.134544186E-1,-2.203162021E-1,-1.795084854E-1,8.507667665E1,8.130961073E1,-5.994239535E0,-3.253270785E1
4.859136262E1,7.369770957E-1,6.133138799E-1,-2.202810727E-1,-1.794077545E-1,8.505091365E1,8.128753418E1,-6.005139834E0,-3.251984631E1
4.860138162E1,7.371634901E-1,6.131683258E-1,-2.201788034E-1,-1.792646870E-1,8.501930856E1,8.126132346E1,-6.014301122E0,-3.249767175E1
4.861140062E1,7.373965622E-1,6.129911404E-1,-2.200344926E-1,-1.790896090E-1,8.497977541E1,8.122843207E1,-6.023978743E0,-3.246898010E1
4.862141962E1,7.376740992E-1,6.127777931E-1,-2.198492150E-1,-1.789039521E-1,8.493268079E1,8.118829252E1,-6.032778530E0,-3.243574354E1
4.863143862E1,7.379878614E-1,6.125241955E-1,-2.196702174E-1,-1.786982544E-1,8.487941372E1,8.114267727E1,-6.045251909E0,-3.240094511E1
4.864145862E1,7.383371955E-1,6.122041745E-1,-2.195355582E-1,-1.785175077E-1,8.482007576E1,8.108978946E1,-6.061978785E0,-3.237153495E1
4.865147762E1,7.387121550E-1,6.118311117E-1,-2.194423083E-1,-1.783594359E-1,8.475634763E1,8.103140259E1,-6.082346378E0,-3.234715378E1
4.866149662E1,7.391125500E-1,6.114075358E-1,-2.193774021E-1,-1.782332482E-1,8.468825355E1,8.096724919E1,-6.104541137E0,-3.232758180E1
4.867151562E1,7.395613508E-1,6.109127108E-1,-2.193006317E-1,-1.781623362E-1,8.461187444E1,8.089238809E1,-6.124501447E0,-3.231149236E1
4.868153462E1,7.400570609E-1,6.103440233E-1,-2.192129241E-1,-1.781609242E-1,8.452744698E1,8.080653170E1,-6.141325971E0,-3.230023056E1
4.869155362E1,7.406070562E-1,6.097008203E-1,-2.190815523E-1,-1.782396756E-1,8.443369371E1,8.070799368E1,-6.151681566E0,-3.229210164E1
4.870157262E1,7.412351496E-1,6.089738925E-1,-2.188879929E-1,-1.783515966E-1,8.432652416E1,8.059449944E1,-6.158083005E0,-3.228132867E1
4.871159262E1,7.419182236E-1,6.081884860E-1,-2.186380200E-1,-1.784978883E-1,8.420984769E1,8.046998472E1,-6.159830617E0,-3.226869084E1
4.872161162E1,7.426193153E-1,6.073845138E-1,-2.183466799E-1,-1.786765699E-1,8.408995672E1,8.034092551E1,-6.156592996E0,-3.225553561E1
4.873163062E1,7.433238842E-1,6.065778863E-1,-2.180251205E-1,-1.788795912E-1,8.396933085E1,8.021014865E1,-6.149192977E0,-3.224217107E1
4.874164962E1,7.440238591E-1,6.057793510E-1,-2.176777673E-1,-1.790985020E-1,8.384935161E1,8.007940152E1,-6.138175095E0,-3.222828346E1
4.875166862E1,7.446936989E-1,6.050066518E-1,-2.173482421E-1,-1.793263900E-1,8.373440654E1,7.995335787E1,-6.126757110E0,-3.221689923E1
4.876168762E1,7.453134894E-1,6.042700935E-1,-2.170763950E-1,-1.795643722E-1,8.362793527E1,7.983543898E1,-6.117580747E0,-3.221139606E1
4.877170762E1,7.458708604E-1,6.035864084E-1,-2.168675784E-1,-1.798015535E-1,8.353209227E1,7.972824590E1,-6.111224626E0,-3.221131324E1
4.878172662E1,7.463933338E-1,6.029410137E-1,-2.166975159E-1,-1.800037530E-1,8.344216851E1,7.962843565E1,-6.108977623E0,-3.221148302E1
4.879174562E1,7.469012244E-1,6.023165449E-1,-2.165475784E-1,-1.801681890E-1,8.335467871E1,7.953260444E1,-6.110295398E0,-3.221002003E1
4.880176462E1,7.474185138E-1,6.016828881E-1,-2.164013500E-1,-1.803156397E-1,8.326549266E1,7.943569212E1,-6.113541905E0,-3.220727106E1
4.881178362E1,7.479610701E-1,6.010350067E-1,-2.162345327E-1,-1.804267810E-1,8.317186634E1,7.933576500E1,-6.118458422E0,-3.219949812E1
4.882180262E1,7.485360585E-1,6.003547355E-1,-2.160464946E-1,-1.805319584E-1,8.307254920E1,7.923026723E1,-6.123434206E0,-3.218927811E1
4.883182163E1,7.491495481E-1,5.996538967E-1,-2.158141179E-1,-1.805945886E-1,8.296647454E1,7.911969778E1,-6.128899896E0,-3.217152483E1
4.884184162E1,7.497985252E-1,5.989323848E-1,-2.155390254E-1,-1.806245972E-1,8.285414292E1,7.900414747E1,-6.134215560E0,-3.214727286E1
4.885186062E1,7.504570908E-1,5.981764178E-1,-2.153055530E-1,-1.806727500E-1,8.274002394E1,7.888588071E1,-6.142799314E0,-3.212777666E1
4.886187962E1,7.511251184E-1,5.973910534E-1,-2.151144592E-1,-1.807227361E-1,8.262413335E1,7.876563146E1,-6.155745569E0,-3.211164059E1
4.887189862E1,7.518158420E-1,5.965816021E-1,-2.149173594E-1,-1.807589614E-1,8.250416502E1,7.864176540E1,-6.170161641E0,-3.209361666E1
4.888191762E1,7.525476377E-1,5.957099632E-1,-2.147118935E-1,-1.808329291E-1,8.237690664E1,7.850888759E1,-6.183548709E0,-3.207795662E1
4.889193663E1,7.533137621E-1,5.947820792E-1,-2.145005482E-1,-1.809483482E-1,8.224350528E1,7.836798758E1,-6.195585600E0,-3.206524739E1
4.890195662E1,7.541053642E-1,5.938318575E-1,-2.142398067E-1,-1.810806050E-1,8.210548049E1,7.822170366E1,-6.203259443E0,-3.205003623E1
4.891197562E1,7.549357203E-1,5.928476653E-1,-2.139269717E-1,-1.812156646E-1,8.196049306E1,7.806826709E1,-6.207855528E0,-3.203076805E1
4.892199462E1,7.558143557E-1,5.918184393E-1,-2.135649303E-1,-1.813441703E-1,8.180684534E1,7.790626943E1,-6.210712728E0,-3.200675125E1
4.893201362E1,7.567363390E-1,5.907408287E-1,-2.131669797E-1,-1.814807472E-1,8.164536120E1,7.773594223E1,-6.211922648E0,-3.198037491E1
4.894203262E1,7.576934518E-1,5.896282151E-1,-2.127323825E-1,-1.816156593E-1,8.147744505E1,7.755914094E1,-6.211588756E0,-3.195079936E1
4.895205163E1,7.586846614E-1,5.884749719E-1,-2.122713170E-1,-1.817576099E-1,8.130324528E1,7.737560847E1,-6.210087013E0,-3.191960097E1
4.896207062E1,7.596980192E-1,5.872843024E-1,-2.118102516E-1,-1.819134900E-1,8.112483369E1,7.718710394E1,-6.208900167E0,-3.188952546E1
4.897209062E1,7.606947710E-1,5.860988801E-1,-2.113796794E-1,-1.820719832E-1,8.094902858E1,7.700105017E1,-6.209630946E0,-3.186221642E1
4.898210962E1,7.616590699E-1,5.849340888E-1,-2.109924552E-1,-1.822357026E-1,8.077864614E1,7.682020127E1,-6.212536992E0,-3.183901162E1
4.899212862E1,7.626022320E-1,5.837786329E-1,-2.106381267E-1,-1.824057230E-1,8.061170980E1,7.664245954E1,-6.217159210E0,-3.181909572E1
4.900214762E1,7.635272500E-1,5.826300048E-1,-2.103062202E-1,-1.825911902E-1,8.044770596E1,7.646698371E1,-6.222102222E0,-3.180247672E1
4.901216662E1,7.644440704E-1,5.814861604E-1,-2.099693615E-1,-1.827892383E-1,8.028488123E1,7.629217221E1,-6.225444748E0,-3.178674806E1
4.902218562E1,7.653611226E-1,5.803440651E-1,-2.095966148E-1,-1.830093923E-1,8.012174043E1,7.611614747E1,-6.224091999E0,-3.177038383E1
4.903220562E1,7.662819469E-1,5.791851954E-1,-2.092176304E-1,-1.832608404E-1,7.995765020E1,7.593777282E1,-6.220523421E0,-3.175642293E1
4.904222462E1,7.672184921E-1,5.780002789E-1,-2.088132735E-1,-1.835442780E-1,7.979047057E1,7.575486887E1,-6.213495844E0,-3.174340611E1
4.905224362E1,7.681767850E-1,5.767964806E-1,-2.083671070E-1,-1.838299072E-1,7.961910629E1,7.556761061E1,-6.203533249E0,-3.172736465E1
4.906226262E1,7.691722303E-1,5.755654976E-1,-2.078558235E-1,-1.841044307E-1,7.944077212E1,7.537374254E1,-6.189982494E0,-3.170523257E1
4.907228162E1,7.702021728E-1,5.742998910E-1,-2.073029623E-1,-1.843742969E-1,7.925590546E1,7.517339312E1,-6.174570161E0,-3.167939771E1
4.908230062E1,7.712598269E-1,5.729930436E-1,-2.067539995E-1,-1.846349120E-1,7.906568922E1,7.496780240E1,-6.161601287E0,-3.165287746E1
4.909231962E1,7.723315370E-1,5.716479902E-1,-2.062504922E-1,-1.848869501E-1,7.887255401E1,7.475935660E1,-6.154336949E0,-3.162892136E1
4.910233962E1,7.734033946E-1,5.702816526E-1,-2.057818403E-1,-1.851479445E-1,7.867899554E1,7.454992971E1,-6.150002414E0,-3.160846083E1
4.911235862E1,7.744911204E-1,5.688940940E-1,-2.053047380E-1,-1.853995612E-1,7.848216289E1,7.433746970E1,-6.146323847E0,-3.158647270E1
4.912237762E1,7.755929023E-1,5.674989280E-1,-2.047912419E-1,-1.856373748E-1,7.828236380E1,7.412254371E1,-6.140750338E0,-3.156051892E1
4.913239692E1,7.767186446E-1,5.660776309E-1,-2.042360204E-1,-1.858817422E-1,7.807777659E1,7.390242503E1,-6.132084107E0,-3.153200890E1
4.914241592E1,7.778714663E-1,5.646124378E-1,-2.036666165E-1,-1.861417672E-1,7.786780023E1,7.367600488E1,-6.122640979E0,-3.150378307E1
4.915243492E1,7.790583215E-1,5.630866376E-1,-2.030816182E-1,-1.864390711E-1,7.765112622E1,7.344101352E1,-6.111413814E0,-3.147768871E1
4.916245492E1,7.802726776E-1,5.615060254E-1,-2.025127411E-1,-1.867461319E-1,7.742890342E1,7.319967798E1,-6.102771026E0,-3.145355597E1
4.917247392E1,7.815107624E-1,5.598781456E-1,-2.019544640E-1,-1.870607371E-1,7.720178349E1,7.295279409E1,-6.096120073E0,-3.143081247E1
4.918249292E1,7.827630506E-1,5.582215215E-1,-2.014002329E-1,-1.873728556E-1,7.697148293E1,7.270258032E1,-6.090903228E0,-3.140813925E1
4.919251192E1,7.840184155E-1,5.565468376E-1,-2.008693723E-1,-1.876757439E-1,7.674003075E1,7.245136883E1,-6.088811018E0,-3.138639575E1
4.920253092E1,7.852570693E-1,5.548854931E-1,-2.003575409E-1,-1.879634804E-1,7.651107944E1,7.220320438E1,-6.088698273E0,-3.136488481E1
4.921254992E1,7.864840062E-1,5.532383416E-1,-1.998431492E-1,-1.882362970E-1,7.628372048E1,7.195720159E1,-6.088691005E0,-3.134202242E1
4.922256892E1,7.877099948E-1,5.516033810E-1,-1.992971789E-1,-1.884868811E-1,7.605596201E1,7.171174571E1,-6.086901889E0,-3.131495990E1
4.923258892E1,7.889340025E-1,5.499701064E-1,-1.987387332E-1,-1.887299209E-1,7.582799265E1,7.146631683E1,-6.084314807E0,-3.128644421E1
4.924260792E1,7.901597593E-1,5.483223437E-1,-1.981901393E-1,-1.889731503E-1,7.559911249E1,7.121976047E1,-6.082902243E0,-3.125874590E1
4.925262692E1,7.914073481E-1,5.466214760E-1,-1.976634617E-1,-1.892318055E-1,7.536554892E1,7.096746371E1,-6.084109406E0,-3.123395048E1
4.926264592E1,7.926752518E-1,5.448691260E-1,-1.971551391E-1,-1.895084996E-1,7.512754901E1,7.070950885E1,-6.087396286E0,-3.121205086E1
4.927266492E1,7.939702137E-1,5.430768945E-1,-1.966336772E-1,-1.897734768E-1,7.488380467E1,7.044599198E1,-6.091662917E0,-3.118797448E1
4.928268392E1,7.952929293E-1,5.412419366E-1,-1.960920586E-1,-1.900371686E-1,7.463413537E1,7.017626790E1,-6.095679158E0,-3.116220709E1
4.929270392E1,7.966562745E-1,5.393468351E-1,-1.955074081E-1,-1.903171290E-1,7.437604796E1,6.989706378E1,-6.096914516E0,-3.113470528E1
4.930272292E1,7.980791100E-1,5.373863323E-1,-1.948447753E-1,-1.905812633E-1,7.410587921E1,6.960608491E1,-6.094669190E0,-3.109985816E1
4.931274192E1,7.995335556E-1,5.354031229E-1,-1.940912213E-1,-1.908352824E-1,7.382883350E1,6.930853431E1,-6.085779348E0,-3.105763028E1
4.932276092E1,8.010035533E-1,5.333846682E-1,-1.932943508E-1,-1.911318276E-1,7.354791644E1,6.900504357E1,-6.071263472E0,-3.101652068E1
4.933277992E1,8.024707905E-1,5.313361417E-1,-1.925011682E-1,-1.914829741E-1,7.326660507E1,6.869844018E1,-6.054215972E0,-3.098112571E1
4.934279892E1,8.039331386E-1,5.292672056E-1,-1.917217360E-1,-1.918605888E-1,7.298530390E1,6.839039160E1,-6.037069305E0,-3.094950213E1
4.935281792E1,8.053790074E-1,5.271954246E-1,-1.909599844E-1,-1.922599934E-1,7.270625199E1,6.808338503E1,-6.019858105E0,-3.092158254E1
4.936283792E1,8.068212936E-1,5.251168368E-1,-1.901905410E-1,-1.926636548E-1,7.242696857E1,6.777573338E1,-6.001684290E0,-3.089384646E1
4.937285692E1,8.082769193E-1,5.230140989E-1,-1.894027637E-1,-1.930575171E-1,7.214415643E1,6.746464496E1,-5.983160147E0,-3.086406941E1
4.938287592E1,8.097576856E-1,5.208712899E-1,-1.885793618E-1,-1.934509369E-1,7.185547321E1,6.714731909E1,-5.962705610E0,-3.083188581E1
4.939289492E1,8.112640140E-1,5.186654503E-1,-1.877811005E-1,-1.938429026E-1,7.156077306E1,6.682339176E1,-5.946562447E0,-3.080128399E1
4.940291392E1,8.127816588E-1,5.163912485E-1,-1.870381780E-1,-1.942748867E-1,7.126279162E1,6.649360301E1,-5.934916562E0,-3.077837988E1
4.941293292E1,8.143128116E-1,5.140465561E-1,-1.863343467E-1,-1.947566673E-1,7.096105835E1,6.615702894E1,-5.925826915E0,-3.076299320E1
4.942295292E1,8.158462404E-1,5.116730985E-1,-1.856367320E-1,-1.952549695E-1,7.065775529E1,6.581766471E1,-5.917055460E0,-3.074984635E1
4.943297192E1,8.173607663E-1,5.093174901E-1,-1.849186972E-1,-1.957601206E-1,7.035707524E1,6.548044554E1,-5.905180239E0,-3.073646382E1
4.944299092E1,8.188732692E-1,5.069585415E-1,-1.841726875E-1,-1.962651873E-1,7.005567557E1,6.514225972E1,-5.890727393E0,-3.072153912E1
4.945300992E1,8.203837701E-1,5.046132907E-1,-1.833656491E-1,-1.967559874E-1,6.975354184E1,6.480388454E1,-5.870998460E0,-3.070156401E1
4.946302892E1,8.218834814E-1,5.022928959E-1,-1.825056427E-1,-1.972334690E-1,6.945243131E1,6.446712408E1,-5.846218824E0,-3.067729033E1
4.947304792E1,8.233675352E-1,4.999736918E-1,-1.816559938E-1,-1.977201176E-1,6.915333652E1,6.413163929E1,-5.821498076E0,-3.065507944E1
4.948306692E1,8.248331918E-1,4.976611469E-1,-1.808501777E-1,-1.981841123E-1,6.885683363E1,6.379943475E1,-5.801675670E0,-3.063398810E1
4.949308692E1,8.262879957E-1,4.953557248E-1,-1.800805657E-1,-1.985999541E-1,6.856141523E1,6.347013441E1,-5.787633918E0,-3.061089380E1
4.950310592E1,8.277222108E-1,4.930746110E-1,-1.793433330E-1,-1.989706357E-1,6.826907992E1,6.314578183E1,-5.778224574E0,-3.058589202E1
4.951312492E1,8.291473011E-1,4.908172890E-1,-1.785850058E-1,-1.992999501E-1,6.797751081E1,6.282406825E1,-5.768356673E0,-3.055581544E1
4.952314392E1,8.305779759E-1,4.885652986E-1,-1.777641117E-1,-1.996101087E-1,6.768368810E1,6.250096056E1,-5.753495783E0,-3.052009736E1
4.953316292E1,8.320349714E-1,4.862798436E-1,-1.768723686E-1,-1.999146829E-1,6.738330045E1,6.217118536E1,-5.733356258E0,-3.047938525E1
4.954318192E1,8.334936106E-1,4.839667718E-1,-1.759769272E-1,-2.002418900E-1,6.708138616E1,6.183839718E1,-5.712132164E0,-3.044097081E1
4.955320192E1,8.349426192E-1,4.816339121E-1,-1.751152244E-1,-2.005847125E-1,6.678027243E1,6.150511343E1,-5.693423133E0,-3.040659808E1
4.956322092E1,8.363796160E-1,4.792924545E-1,-1.742895571E-1,-2.009253854E-1,6.648046458E1,6.117280021E1,-5.678158618E0,-3.037465563E1
4.957323992E1,8.378126510E-1,4.769341171E-1,-1.734784094E-1,-2.012686715E-1,6.618028663E1,6.083952370E1,-5.664374336E0,-3.034417903E1
4.958325892E1,8.392643149E-1,4.745402920E-1,-1.726537325E-1,-2.015879339E-1,6.587497112E1,6.050168521E1,-5.651708661E0,-3.031055944E1
4.959327792E1,8.407414987E-1,4.721035298E-1,-1.718034620E-1,-2.018804119E-1,6.556299384E1,6.015785994E1,-5.639425084E0,-3.027271633E1
4.960329692E1,8.422429170E-1,4.696245365E-1,-1.709277769E-1,-2.021472226E-1,6.524454093E1,5.980817714E1,-5.627400060E0,-3.023079248E1
4.961331692E1,8.437598242E-1,4.671020897E-1,-1.700266773E-1,-2.024250124E-1,6.492139246E1,5.945263321E1,-5.613481237E0,-3.018855330E1
4.962333592E1,8.452747295E-1,4.645573157E-1,-1.691069382E-1,-2.027311882E-1,6.459723436E1,5.909427247E1,-5.596559018E0,-3.014836693E1
4.963335492E1,8.467736189E-1,4.620153233E-1,-1.681872413E-1,-2.030500081E-1,6.427506926E1,5.873697388E1,-5.578452202E0,-3.010993852E1
4.964337392E1,8.482601593E-1,4.594858802E-1,-1.672337953E-1,-2.033719046E-1,6.395412804E1,5.838058942E1,-5.556224694E0,-3.007027772E1
4.965339292E1,8.497409889E-1,4.569467539E-1,-1.662772621E-1,-2.036952131E-1,6.363298185E1,5.802352767E1,-5.533600607E0,-3.003098931E1
4.966341192E1,8.512301424E-1,4.543715498E-1,-1.653018470E-1,-2.040319453E-1,6.330856084E1,5.766188323E1,-5.509293523E0,-2.999221558E1
4.967343092E1,8.527197384E-1,4.517558216E-1,-1.643598333E-1,-2.043809634E-1,6.298254607E1,5.729716412E1,-5.488454318E0,-2.995698306E1
4.968345092E1,8.542052041E-1,4.490879577E-1,-1.634755187E-1,-2.047663963E-1,6.265592045E1,5.692894988E1,-5.472445122E0,-2.992915803E1
4.969346992E1,8.556761291E-1,4.463879147E-1,-1.626342992E-1,-2.051983172E-1,6.233097786E1,5.655921081E1,-5.458714514E0,-2.990899484E1
4.970348892E1,8.571408164E-1,4.436612138E-1,-1.618347840E-1,-2.056300695E-1,6.200589227E1,5.618841377E1,-5.449606102E0,-2.989155925E1
4.971350792E1,8.585978119E-1,4.409213314E-1,-1.610489982E-1,-2.060616743E-1,6.168098406E1,5.581716429E1,-5.442033743E0,-2.987525189E1
4.972352692E1,8.600480217E-1,4.381834405E-1,-1.602544774E-1,-2.064733437E-1,6.135604961E1,5.544640608E1,-5.434438405E0,-2.985675849E1
4.973354592E1,8.614829533E-1,4.354750314E-1,-1.594091065E-1,-2.068751717E-1,6.103300244E1,5.507797201E1,-5.421305741E0,-2.983484533E1
4.974356592E1,8.628932712E-1,4.328094013E-1,-1.585357921E-1,-2.072623327E-1,6.071398394E1,5.471437274E1,-5.404630070E0,-2.981044699E1
4.975358492E1,8.642825577E-1,4.302009223E-1,-1.576412358E-1,-2.075866527E-1,6.039823315E1,5.435744893E1,-5.387159821E0,-2.977897914E1
4.976360392E1,8.656664284E-1,4.276181318E-1,-1.567579538E-1,-2.078248456E-1,6.008222000E1,5.400441393E1,-5.374248586E0,-2.973965106E1
4.977362292E1,8.670377605E-1,4.250736212E-1,-1.559219500E-1,-2.079572289E-1,5.976757652E1,5.365810174E1,-5.369950886E0,-2.969244557E1
4.978364192E1,8.684048146E-1,4.225336624E-1,-1.551639600E-1,-2.079966151E-1,5.945241100E1,5.331549671E1,-5.377601682E0,-2.964015974E1
4.979366092E1,8.697939958E-1,4.199373428E-1,-1.544677256E-1,-2.079682713E-1,5.913058140E1,5.296851542E1,-5.396236209E0,-2.958410596E1
4.980367992E1,8.712283162E-1,4.172458556E-1,-1.537598166E-1,-2.079064208E-1,5.879661399E1,5.260974575E1,-5.418146975E0,-2.952352674E1
4.981369992E1,8.727082396E-1,4.144381484E-1,-1.530314875E-1,-2.078529154E-1,5.845020786E1,5.223647368E1,-5.440920972E0,-2.946225598E1
4.982371892E1,8.742328808E-1,4.115236728E-1,-1.522276417E-1,-2.078267633E-1,5.809136614E1,5.184794173E1,-5.457855552E0,-2.939936078E1
4.983373792E1,8.757872144E-1,4.085251036E-1,-1.513422102E-1,-2.078448443E-1,5.772344094E1,5.144685807E1,-5.466714667E0,-2.933652517E1
4.984375692E1,8.773439082E-1,4.054953142E-1,-1.503764362E-1,-2.079139230E-1,5.735279618E1,5.103985839E1,-5.465562667E0,-2.927494699E1
4.985377592E1,8.789094319E-1,4.023854458E-1,-1.493452925E-1,-2.080871254E-1,5.697782523E1,5.062177171E1,-5.454745037E0,-2.922095511E1
4.986379492E1,8.805131405E-1,3.991350281E-1,-1.482351550E-1,-2.083609746E-1,5.659134934E1,5.018477367E1,-5.435070619E0,-2.917326777E1
4.987381492E1,8.822029130E-1,3.956327620E-1,-1.470671289E-1,-2.087196232E-1,5.618149587E1,4.971611225E1,-5.412957429E0,-2.913087180E1
4.988383392E1,8.840664781E-1,3.916842345E-1,-1.457990567E-1,-2.091707631E-1,5.572628039E1,4.919081641E1,-5.389987518E0,-2.909151149E1
4.989385292E1,8.869113693E-1,3.855887465E-1,-1.437735213E-1,-2.098538160E-1,5.502467872E1,4.837966285E1,-5.347394052E0,-2.902755072E1
4.990387192E1,8.887597615E-1,3.815746596E-1,-1.424279199E-1,-2.102880128E-1,5.456437908E1,4.784650034E1,-5.318221856E0,-2.898435430E1
4.991389092E1,8.903982624E-1,3.779944534E-1,-1.411760321E-1,-2.106664072E-1,5.415332984E1,4.737007267E1,-5.286980327E0,-2.894307185E1
4.992390992E1,8.919614890E-1,3.745362623E-1,-1.399465242E-1,-2.110504493E-1,5.375845793E1,4.691012551E1,-5.253458492E0,-2.890496423E1
4.993392892E1,8.934970251E-1,3.710883973E-1,-1.387352238E-1,-2.114449859E-1,5.336794945E1,4.645297043E1,-5.220532405E0,-2.886973032E1
4.994394892E1,8.950259863E-1,3.676241160E-1,-1.375510870E-1,-2.118034449E-1,5.297646429E1,4.599549542E1,-5.192112684E0,-2.883259463E1
4.995396792E1,8.965470872E-1,3.641519638E-1,-1.364626130E-1,-2.120722364E-1,5.258431015E1,4.554089286E1,-5.177257418E0,-2.879103814E1
4.996398692E1,8.980467985E-1,3.606862179E-1,-1.355147831E-1,-2.122574718E-1,5.219499281E1,4.509242033E1,-5.179746825E0,-2.874778989E1
4.997400592E1,8.995082826E-1,3.572789929E-1,-1.346578007E-1,-2.123768317E-1,5.181298347E1,4.465458336E1,-5.192145289E0,-2.870243928E1
4.998402492E1,9.009273670E-1,3.539386023E-1,-1.338125878E-1,-2.124892795E-1,5.143953100E1,4.422580460E1,-5.203564004E0,-2.865759119E1
4.999404392E1,9.023086457E-1,3.506587029E-1,-1.329129528E-1,-2.126303450E-1,5.107358495E1,4.380313541E1,-5.205929948E0,-2.861397874E1
5.000406392E1,9.036715483E-1,3.474045131E-1,-1.319074449E-1,-2.128102699E-1,5.071009387E1,4.338069261E1,-5.194645656E0,-2.857024509E1
5.001408292E1,9.050674941E-1,3.440716352E-1,-1.307585534E-1,-2.130019959E-1,5.033525018E1,4.294466063E1,-5.170208172E0,-2.852131620E1
5.002410192E1,9.066156743E-1,3.402943292E-1,-1.295184456E-1,-2.132435395E-1,4.991645206E1,4.245354823E1,-5.147255838E0,-2.847212268E1
5.003412092E1,9.083402390E-1,3.360209338E-1,-1.281877853E-1,-2.134852095E-1,4.944603363E1,4.190130909E1,-5.129392385E0,-2.841716627E1
5.004413992E1,9.100069151E-1,3.318736945E-1,-1.267951586E-1,-2.137060379E-1,4.898738569E1,4.136292176E1,-5.101600345E0,-2.835866840E1
5.005415892E1,9.113637485E-1,3.284474507E-1,-1.255469797E-1,-2.139540721E-1,4.861100594E1,4.091590659E1,-5.065388806E0,-2.831401029E1
5.006417892E1,9.124225195E-1,3.256648525E-1,-1.245080388E-1,-2.143020786E-1,4.831539543E1,4.055317041E1,-5.027079859E0,-2.829342107E1
