"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.976308775E1,5.290448456E0,1.309836182E1,1.021730301E1
6.977310675E1,5.583389282E0,1.321122711E1,1.000938538E1
6.978312575E1,5.759722595E0,1.345417191E1,9.620793457E0
6.979314475E1,5.889053650E0,1.368095032E1,9.247469788E0
6.980316375E1,5.968388672E0,1.376866791E1,9.062604218E0
6.981318275E1,6.084547119E0,1.380653915E1,9.151968384E0
6.982320275E1,6.145470428E0,1.380878448E1,9.438771973E0
6.983322175E1,6.038293304E0,1.371642654E1,9.784403229E0
6.984324075E1,5.919590149E0,1.346330292E1,9.975256348E0
6.985325975E1,5.879323883E0,1.319491104E1,1.012404694E1
6.986327875E1,5.819298706E0,1.294313461E1,1.022538620E1
6.987329775E1,5.683231659E0,1.271261398E1,9.977501678E0
6.988331675E1,5.573060760E0,1.264255966E1,9.476044464E0
6.989333675E1,5.591771851E0,1.269944138E1,9.000333710E0
6.990335575E1,5.616021423E0,1.304357574E1,8.754095764E0
6.991337475E1,5.596112823E0,1.332469116E1,8.715027008E0
6.992339375E1,5.556145935E0,1.341779755E1,8.895401917E0
6.993341275E1,5.472020874E0,1.347318237E1,9.198222198E0
6.994343175E1,5.354814606E0,1.335612579E1,9.479187927E0
6.995345075E1,5.218298492E0,1.310270279E1,9.673184509E0
6.996347075E1,5.143903198E0,1.284493881E1,9.827663269E0
6.997348975E1,5.109474792E0,1.260244308E1,9.765093384E0
6.998350875E1,5.081782379E0,1.244047989E1,9.562863922E0
6.999352775E1,5.097499695E0,1.241907440E1,9.329499207E0
7.000354675E1,5.189857635E0,1.253343658E1,9.142837372E0
7.001356575E1,5.300028534E0,1.259570709E1,8.945397949E0
7.002358475E1,5.445975037E0,1.257894196E1,8.717871094E0
7.003360475E1,5.578000488E0,1.259450958E1,8.580456848E0
7.004362375E1,5.666466522E0,1.261920822E1,8.563242645E0
7.005364275E1,5.697901154E0,1.248059647E1,8.642577667E0
7.006366175E1,5.623805237E0,1.237386841E1,8.795260162E0
7.007368075E1,5.609135742E0,1.229094086E1,8.982071686E0
7.008369975E1,5.587580566E0,1.208841202E1,9.101822662E0
7.009371875E1,5.468877411E0,1.200368820E1,9.139095154E0
7.010373875E1,5.307512970E0,1.193587921E1,9.148824921E0
7.011375775E1,5.244344330E0,1.189546326E1,9.094338226E0
7.012377675E1,5.177283783E0,1.176448563E1,8.954828339E0
7.013379575E1,5.115162964E0,1.164353714E1,8.715176697E0
7.014381475E1,5.083878021E0,1.155836426E1,8.568182373E0
7.015383275E1,5.125491486E0,1.165835632E1,8.419691162E0
7.016385175E1,5.142406311E0,1.177316757E1,8.465046844E0
7.017387175E1,5.099595337E0,1.173245224E1,8.498427429E0
7.018389075E1,5.047503662E0,1.171927963E1,8.614136810E0
7.019390975E1,4.957540741E0,1.157991943E1,8.709039459E0
7.020392875E1,4.834197235E0,1.140942398E1,8.735384674E0
7.021394775E1,4.726720734E0,1.126587250E1,8.772208099E0
7.022396675E1,4.610262909E0,1.117830460E1,8.752000122E0
7.023398575E1,4.563560028E0,1.113564331E1,8.658444672E0
7.024400575E1,4.561763763E0,1.105541016E1,8.430468750E0
7.025402475E1,4.645439758E0,1.099822906E1,8.184530182E0
7.026404375E1,4.711302795E0,1.104223755E1,8.034691772E0
7.027406275E1,4.752018127E0,1.097891922E1,7.914342041E0
7.028408175E1,4.728966064E0,1.096829132E1,7.874375153E0
7.029410075E1,4.649481354E0,1.089359665E1,7.891888733E0
7.030411975E1,4.598886566E0,1.075184143E1,7.910450134E0
7.031413975E1,4.641398163E0,1.060140427E1,7.919132080E0
7.032415875E1,4.737947388E0,1.054946228E1,7.921976166E0
7.033417775E1,4.828808441E0,1.047761169E1,7.930957489E0
7.034419675E1,4.849615173E0,1.041863434E1,7.832013245E0
7.035421575E1,4.789889374E0,1.035726196E1,7.852670288E0
7.036423475E1,4.727469177E0,1.031295410E1,7.900570679E0
7.037425475E1,4.651576996E0,1.028496231E1,7.906857605E0
7.038427375E1,4.523144073E0,1.023317001E1,7.937094727E0
7.039429275E1,4.402794342E0,1.006806335E1,7.867788849E0
7.040431175E1,4.360582123E0,9.843380585E0,7.663613434E0
7.041433075E1,4.354444885E0,9.673633575E0,7.428452454E0
7.042434975E1,4.363575897E0,9.729766846E0,7.296277313E0
7.043436875E1,4.365372162E0,9.707912292E0,7.234306183E0
7.044438875E1,4.319567413E0,9.651329956E0,7.202721863E0
7.045440775E1,4.233346710E0,9.661808167E0,7.227420502E0
7.046442675E1,4.182153168E0,9.588011627E0,7.216942291E0
7.047444575E1,4.130809937E0,9.509724426E0,7.155869293E0
7.048446475E1,4.099375305E0,9.493258667E0,7.157515869E0
7.049448375E1,4.132755890E0,9.438472595E0,7.251370697E0
7.050450275E1,4.113146667E0,9.429042206E0,7.303013306E0
7.051452175E1,4.053271179E0,9.343569946E0,7.312144318E0
7.052454175E1,3.991300049E0,9.147477722E0,7.212601318E0
7.053456075E1,3.924838257E0,9.051676941E0,7.158414001E0
7.054457975E1,3.854634247E0,9.002579041E0,7.120243378E0
7.055459875E1,3.782633972E0,8.918753357E0,7.045399017E0
7.056461775E1,3.748954010E0,8.806786194E0,6.950945435E0
7.057463675E1,3.799548798E0,8.750802612E0,6.877448273E0
7.058465675E1,3.859873352E0,8.837622070E0,6.869215393E0
7.059467575E1,3.900738373E0,8.903934174E0,6.867868195E0
7.060469475E1,3.944896545E0,8.838220825E0,6.837331696E0
7.061471375E1,3.988156586E0,8.700357513E0,6.809190216E0
7.062473275E1,4.000730438E0,8.559650116E0,6.741830292E0
7.063475175E1,3.945046234E0,8.477171631E0,6.737639008E0
7.064477075E1,3.843108215E0,8.267607422E0,6.642886047E0
7.065479075E1,3.720812531E0,8.067473602E0,6.620881805E0
7.066480975E1,3.611390076E0,7.999814301E0,6.635700989E0
7.067482875E1,3.486549683E0,7.965086517E0,6.580166473E0
7.068484775E1,3.331771545E0,7.973169708E0,6.526428223E0
7.069486675E1,3.247496796E0,7.955805817E0,6.331084442E0
7.070488575E1,3.231330414E0,7.973169708E0,6.166426849E0
7.071490475E1,3.185226288E0,8.128995667E0,6.080954590E0
7.072492475E1,3.138673096E0,8.185877380E0,5.949976959E0
7.073494375E1,3.138673096E0,8.197403412E0,5.876629486E0
7.074496275E1,3.183879089E0,8.096363525E0,5.829178162E0
7.075498175E1,3.212319946E0,7.864944763E0,5.714067535E0
7.076500075E1,3.211122437E0,7.791447601E0,5.772745514E0
7.077501975E1,3.195255432E0,7.663763123E0,5.937702484E0
7.078503875E1,3.222498779E0,7.530390472E0,6.164630585E0
7.079505875E1,3.277584229E0,7.398215332E0,6.416556702E0
7.080507775E1,3.273842010E0,7.244335327E0,6.539600830E0
7.081509675E1,3.241509247E0,7.253616028E0,6.484515381E0
7.082511575E1,3.162922668E0,7.349716187E0,6.354735260E0
7.083513475E1,3.104394379E0,7.342531128E0,6.103557587E0
7.084515375E1,3.185375977E0,7.328759766E0,5.910159760E0
7.085517275E1,3.226989441E0,7.346273346E0,5.762117615E0
7.086519275E1,3.250191193E0,7.299570465E0,5.653892670E0
7.087521175E1,3.257825317E0,7.244634705E0,5.532195740E0
7.088523075E1,3.179538116E0,7.174730072E0,5.432802429E0
7.089524975E1,2.998863831E0,7.032525787E0,5.397326202E0
7.090526875E1,2.919079742E0,6.864125977E0,5.375471649E0
7.091528775E1,2.888543243E0,6.762786713E0,5.468428345E0
7.092530675E1,2.943329315E0,6.680457916E0,5.580245819E0
7.093532675E1,2.998564453E0,6.606362000E0,5.729934540E0
7.094534575E1,3.001857605E0,6.581363983E0,5.786516876E0
7.095536475E1,2.919079742E0,6.511159973E0,5.770051117E0
7.096538375E1,2.883154449E0,6.499933319E0,5.673950958E0
7.097540275E1,2.829266510E0,6.611301727E0,5.511538696E0
7.098542175E1,2.794538727E0,6.617289276E0,5.410049744E0
7.099544075E1,2.721939697E0,6.668033752E0,5.334606628E0
7.100546075E1,2.631378021E0,6.702013092E0,5.205874329E0
7.101547975E1,2.623893585E0,6.697223053E0,5.046156464E0
7.102549875E1,2.658621368E0,6.699169006E0,4.990621948E0
7.103551775E1,2.696492615E0,6.616989899E0,4.949457550E0
7.104553675E1,2.706222382E0,6.556365967E0,4.929548950E0
7.105555575E1,2.627486115E0,6.497987366E0,5.014422455E0
7.106557475E1,2.589764557E0,6.327342224E0,5.088368683E0
7.107559475E1,2.588567047E0,6.234535217E0,5.179529114E0
7.108561375E1,2.592009888E0,6.180048523E0,5.341941376E0
7.109563275E1,2.628084869E0,6.110443268E0,5.359155579E0
7.110565175E1,2.673590240E0,6.097120972E0,5.299429779E0
7.111567075E1,2.748883667E0,6.145620117E0,5.250331879E0
7.112568975E1,2.835703125E0,6.215075684E0,5.194947052E0
7.113570875E1,2.877316589E0,6.248007202E0,5.156776428E0
7.114572875E1,2.820734253E0,6.292764130E0,5.144052887E0
7.115574787E1,2.696642303E0,6.286626892E0,4.993915100E0
7.116576687E1,2.619552612E0,6.251599731E0,4.809498596E0
7.117578587E1,2.568957825E0,6.244863739E0,4.632566528E0
7.118580487E1,2.548300781E0,6.186934204E0,4.542304230E0
7.119582387E1,2.545756073E0,6.197262726E0,4.588408356E0
7.120584387E1,2.494712219E0,6.146368561E0,4.695286102E0
7.121586287E1,2.418820038E0,6.023923187E0,4.794978790E0
7.122588187E1,2.398911438E0,5.889053650E0,4.915927277E0
7.123590087E1,2.435435486E0,5.770799561E0,5.014272766E0
7.124591987E1,2.535128174E0,5.648952942E0,5.041216736E0
7.125593887E1,2.617606659E0,5.598058777E0,5.068609772E0
7.126595788E1,2.693947906E0,5.678740997E0,5.140759735E0
7.127597687E1,2.834655304E0,5.797893219E0,5.177433472E0
7.128599687E1,2.935994568E0,5.970334625E0,5.247787170E0
7.129601587E1,2.907404022E0,6.086493073E0,5.228776703E0
7.130603487E1,2.688259735E0,6.154302063E0,5.077591095E0
7.131605387E1,2.439327393E0,6.109994202E0,4.817132721E0
7.132607288E1,2.265838165E0,5.985902252E0,4.516108704E0
7.133609187E1,2.209106140E0,5.859415283E0,4.392615509E0
7.134611187E1,2.277813263E0,5.835016022E0,4.464915161E0
7.135613087E1,2.350112915E0,5.818101196E0,4.658762054E0
7.136614987E1,2.426903229E0,5.818400574E0,4.878954163E0
7.137616887E1,2.520758057E0,5.803731079E0,5.027744751E0
7.138618788E1,2.595602417E0,5.731431427E0,5.088218994E0
7.139620687E1,2.677332458E0,5.783373413E0,5.132377167E0
7.140622587E1,2.681374054E0,5.877826996E0,5.119953003E0
7.141624587E1,2.708467712E0,5.935157776E0,5.106630707E0
7.142626487E1,2.739602966E0,5.971981201E0,5.102439423E0
7.143628387E1,2.750829620E0,5.981860657E0,5.019661560E0
7.144630288E1,2.750679932E0,6.025869141E0,4.897515564E0
7.145632187E1,2.669249268E0,6.045328674E0,4.823419647E0
7.146634087E1,2.622097321E0,6.011798401E0,4.838538208E0
7.147635987E1,2.603685608E0,5.939349060E0,4.924160156E0
7.148637987E1,2.571203156E0,5.826633453E0,5.012027435E0
7.149639887E1,2.571502533E0,5.788462830E0,5.109774170E0
7.150641788E1,2.538271637E0,5.767506409E0,5.146447906E0
7.151643687E1,2.521207123E0,5.818250885E0,4.993016968E0
7.152645587E1,2.558928680E0,5.961203613E0,4.893773346E0
7.153647487E1,2.685265961E0,6.073769531E0,4.803960114E0
7.154649387E1,2.853216705E0,6.169869690E0,4.782404938E0
7.155651387E1,2.922522583E0,6.251899109E0,4.819527740E0
7.156653288E1,2.931952972E0,6.261778564E0,4.866080933E0
7.157655187E1,2.923121338E0,6.199358368E0,4.863835602E0
7.158657087E1,2.875370636E0,6.059100037E0,4.841681671E0
7.159658988E1,2.822829895E0,5.951024780E0,4.738546143E0
7.160660887E1,2.797682190E0,5.959407349E0,4.654421082E0
7.161662787E1,2.777174835E0,6.030210114E0,4.662204895E0
7.162664788E1,2.814297638E0,6.160888367E0,4.774770813E0
7.163666687E1,2.859054565E0,6.320456543E0,4.984335022E0
7.164668587E1,2.856659546E0,6.432274017E0,5.179229736E0
7.165670488E1,2.791245575E0,6.403833160E0,5.184468842E0
7.166672387E1,2.729573822E0,6.428531799E0,5.183421021E0
7.167674287E1,2.706372070E0,6.464756470E0,5.175337830E0
7.168676187E1,2.716401215E0,6.489455109E0,5.129982147E0
7.169678187E1,2.755919037E0,6.575526123E0,5.122647400E0
7.170680087E1,2.806513824E0,6.608307953E0,5.121599579E0
7.171681988E1,2.853665771E0,6.606062622E0,5.175936584E0
7.172683887E1,2.897524567E0,6.597530365E0,5.283413086E0
7.173685787E1,2.899470520E0,6.588549042E0,5.378914490E0
7.174687687E1,2.918930054E0,6.572831726E0,5.426216125E0
7.175689587E1,2.938988342E0,6.613696747E0,5.490133209E0
7.176691587E1,2.950065308E0,6.642287292E0,5.469476166E0
7.177693488E1,2.966082001E0,6.701863403E0,5.418881378E0
7.178695387E1,2.997666321E0,6.816824341E0,5.341641998E0
7.179697287E1,3.085084534E0,6.913523254E0,5.292693787E0
7.180699187E1,3.191513214E0,7.032076721E0,5.310357056E0
7.181701087E1,3.265160065E0,7.068451080E0,5.393134918E0
7.182702987E1,3.281027069E0,7.127727814E0,5.479654999E0
7.183704988E1,3.236419830E0,7.194938049E0,5.549709320E0
7.184706887E1,3.175197144E0,7.195836182E0,5.582341461E0
7.185708787E1,3.141517181E0,7.143894196E0,5.561534729E0
7.186710687E1,3.135529633E0,7.193291473E0,5.633684692E0
7.187712587E1,3.118614807E0,7.230863342E0,5.692212982E0
7.188714487E1,3.142265625E0,7.278763733E0,5.728437653E0
7.189716387E1,3.185675354E0,7.344028015E0,5.773044891E0
7.190718387E1,3.230132904E0,7.364984436E0,5.748945007E0
7.191720287E1,3.268004150E0,7.429051208E0,5.747747498E0
7.192722187E1,3.288361816E0,7.529192963E0,5.780679016E0
7.193724087E1,3.298840027E0,7.611372070E0,5.769602051E0
7.194725987E1,3.349584503E0,7.628586273E0,5.795049133E0
7.195727887E1,3.361260223E0,7.706274719E0,5.850583649E0
7.196729787E1,3.375929718E0,7.742649078E0,5.896837463E0
7.197731787E1,3.372935944E0,7.784412231E0,5.935457153E0
7.198733687E1,3.363206177E0,7.824229431E0,5.943540344E0
7.199735587E1,3.338507538E0,7.926616516E0,6.038143616E0
7.200737487E1,3.296744385E0,7.982899475E0,6.167624359E0
7.201739387E1,3.294349365E0,7.976313171E0,6.226901093E0
7.202741287E1,3.297941895E0,8.041128387E0,6.338718567E0
7.203743187E1,3.357368317E0,8.137827301E0,6.398294678E0
7.204745187E1,3.479664001E0,8.218060455E0,6.406527557E0
7.205747087E1,3.583847351E0,8.318800964E0,6.348747711E0
7.206748987E1,3.670966187E0,8.471633148E0,6.310427399E0
7.207750887E1,3.714824982E0,8.605155487E0,6.253695374E0
7.208752787E1,3.718118134E0,8.741372223E0,6.288273468E0
7.209754687E1,3.700005798E0,8.745713196E0,6.386618958E0
7.210756587E1,3.695664825E0,8.718170471E0,6.496640167E0
7.211758587E1,3.685036926E0,8.654702454E0,6.533613281E0
7.212760487E1,3.706442413E0,8.667276306E0,6.550528107E0
7.213762387E1,3.769461365E0,8.741372223E0,6.616091766E0
7.214764287E1,3.802841949E0,8.770711212E0,6.611152039E0
7.215766204E1,3.845952301E0,8.855734406E0,6.654262390E0
7.216768104E1,3.898343353E0,8.885223083E0,6.694678345E0
7.217770004E1,3.965703278E0,8.948242035E0,6.792125702E0
7.218772004E1,4.049379272E0,9.038654022E0,6.852450256E0
7.219773904E1,4.112996979E0,9.187444611E0,6.989265747E0
7.220775804E1,4.127217407E0,9.318871307E0,7.060367889E0
7.221777704E1,4.098926239E0,9.357191620E0,7.080725555E0
7.222779604E1,4.106260986E0,9.447304230E0,7.098688202E0
7.223781504E1,4.126169586E0,9.560169525E0,7.050488434E0
7.224783404E1,4.186494141E0,9.686656494E0,7.004084930E0
7.225785404E1,4.180057526E0,9.752070465E0,7.010671234E0
7.226787304E1,4.134701843E0,9.806108093E0,7.046596527E0
7.227789204E1,4.074676666E0,9.855205994E0,7.153923340E0
7.228791104E1,4.046535187E0,9.876312103E0,7.278015289E0
7.229793004E1,4.085154877E0,9.829609222E0,7.375163269E0
7.230794904E1,4.197271729E0,9.824819183E0,7.387587433E0
7.231796804E1,4.312232666E0,9.954898682E0,7.413184204E0
7.232798804E1,4.410877533E0,1.006970993E1,7.372768250E0
7.233800704E1,4.493655396E0,1.018497025E1,7.323969727E0
7.234802604E1,4.511618042E0,1.037223083E1,7.363038483E0
7.235804504E1,4.522695007E0,1.045096710E1,7.452252960E0
7.236806404E1,4.538711700E0,1.047446823E1,7.535330200E0
7.237808304E1,4.479434967E0,1.053464310E1,7.598349152E0
7.238810204E1,4.452341309E0,1.062251038E1,7.703730011E0
7.239812204E1,4.504133606E0,1.062819855E1,7.772886200E0
7.240814104E1,4.543352051E0,1.063209045E1,7.869285736E0
7.241816004E1,4.586911469E0,1.063014450E1,7.926167450E0
7.242817904E1,4.643493805E0,1.066322571E1,7.927664337E0
7.243819804E1,4.703518982E0,1.074435699E1,7.970175934E0
7.244821704E1,4.764741669E0,1.082997894E1,8.008645935E0
7.245823604E1,4.835843811E0,1.093685669E1,8.076604614E0
7.246825604E1,4.905449066E0,1.102876556E1,8.121511230E0
7.247827504E1,4.981640625E0,1.112696136E1,8.140372009E0
7.248829404E1,5.032235413E0,1.123129440E1,8.117619324E0
7.249831304E1,5.013224945E0,1.125793900E1,8.041577454E0
7.250833204E1,4.935536499E0,1.134999756E1,8.050858154E0
7.251835104E1,4.915178833E0,1.141376495E1,8.105644226E0
7.252837104E1,4.919519806E0,1.145433060E1,8.292156372E0
7.253839004E1,4.972958679E0,1.145882126E1,8.486452332E0
7.254840904E1,5.001698914E0,1.151046387E1,8.590336304E0
7.255842804E1,4.973856812E0,1.155926239E1,8.543932800E0
7.256844704E1,4.962929535E0,1.163470551E1,8.490344238E0
7.257846604E1,4.979844360E0,1.173649384E1,8.550519104E0
7.258848504E1,5.043013000E0,1.182645676E1,8.624914398E0
7.259850504E1,5.127886505E0,1.189516388E1,8.651558990E0
7.260852404E1,5.176086273E0,1.202703964E1,8.701405334E0
7.261854304E1,5.170098724E0,1.206910217E1,8.690328369E0
7.262856204E1,5.149441681E0,1.207344315E1,8.695417786E0
7.263858104E1,5.147795105E0,1.206506058E1,8.732540588E0
7.264860004E1,5.141657867E0,1.209739334E1,8.809779968E0
7.265861904E1,5.137466583E0,1.217702774E1,8.854686584E0
7.266863904E1,5.203329620E0,1.220427109E1,8.849447479E0
7.267865804E1,5.277275848E0,1.223390945E1,8.877139893E0
7.268867704E1,5.295238495E0,1.231534012E1,9.001082153E0
7.269869604E1,5.347629547E0,1.238704102E1,9.113797760E0
7.270871504E1,5.358107758E0,1.239063354E1,9.207652588E0
7.271873404E1,5.294040985E0,1.246502884E1,9.226962433E0
7.272875304E1,5.280419312E0,1.255454269E1,9.219927063E0
7.273877204E1,5.309608612E0,1.252729935E1,9.112001495E0
7.274879204E1,5.331163788E0,1.256726624E1,9.079219666E0
7.275881104E1,5.389841766E0,1.265184036E1,9.149124298E0
7.276883004E1,5.510790253E0,1.273431885E1,9.219328308E0
7.277884904E1,5.550308075E0,1.283266434E1,9.368418274E0
7.278886804E1,5.515879669E0,1.289373734E1,9.558223572E0
7.279888704E1,5.390141144E0,1.286589523E1,9.729168091E0
7.280890704E1,5.275180206E0,1.281919235E1,9.835147705E0
7.281892604E1,5.227579193E0,1.282473083E1,9.882449341E0
7.282894504E1,5.234614563E0,1.290032364E1,9.945318604E0
7.283896404E1,5.333858185E0,1.294687683E1,9.976453857E0
7.284898304E1,5.482199707E0,1.295166687E1,9.913584595E0
7.285900204E1,5.637426910E0,1.297262329E1,9.801018677E0
7.286902104E1,5.759273529E0,1.303264847E1,9.779313812E0
7.287904004E1,5.804928589E0,1.306947189E1,9.836644592E0
7.288906004E1,5.790109406E0,1.303309753E1,9.850266266E0
7.289907904E1,5.692063293E0,1.304731796E1,9.931247864E0
7.290909804E1,5.482050018E0,1.308923080E1,9.878407745E0
7.291911704E1,5.750292206E0,1.344459183E1,9.677824860E0
7.292913604E1,5.858666840E0,1.350985611E1,9.267079010E0
7.293915504E1,5.996829529E0,1.376627289E1,8.567733307E0
7.294917404E1,5.959706726E0,1.438628357E1,8.316106567E0
7.295919404E1,5.837111664E0,1.482112930E1,8.432414703E0
7.296921304E1,5.483546906E0,1.459000992E1,8.582851868E0
7.297923204E1,5.017266541E0,1.352003494E1,9.025182037E0
7.298925104E1,4.865033112E0,1.264809814E1,9.539961548E0
7.299927004E1,4.989574127E0,1.226624222E1,9.876761169E0
7.300928904E1,5.397775269E0,1.268387375E1,1.007345215E1
7.301930804E1,5.771548004E0,1.341525284E1,9.977801056E0
7.302932804E1,6.165528717E0,1.397643585E1,9.425449677E0
7.303934704E1,6.348148956E0,1.434975952E1,9.035061493E0
7.304936604E1,6.235283661E0,1.433808380E1,8.775052185E0
7.305938504E1,5.999074860E0,1.405217834E1,8.837173004E0
7.306940404E1,5.620063019E0,1.365161133E1,9.212292938E0
7.307942304E1,5.189109192E0,1.325179276E1,9.745334473E0
7.308944204E1,4.901706848E0,1.287667282E1,1.016685791E1
7.309946204E1,4.965174866E0,1.279209869E1,1.038974442E1
7.310948104E1,5.225184174E0,1.305629929E1,1.047147446E1
7.311950004E1,5.673801270E0,1.341899506E1,1.024694138E1
7.312951904E1,6.077661438E0,1.370340363E1,9.859397278E0
7.313953804E1,6.321504364E0,1.378064301E1,9.488618317E0
7.314955704E1,6.423143005E0,1.372226440E1,9.236991577E0
7.315957587E1,6.293063507E0,1.360610596E1,9.302255859E0
7.316959587E1,6.049370270E0,1.341210938E1,9.620494080E0
7.317961487E1,5.777385864E0,1.325089462E1,9.974807281E0
7.318963387E1,5.631888428E0,1.308683578E1,1.015173935E1
7.319965287E1,5.645360413E0,1.308488983E1,1.007809250E1
7.320967187E1,5.708978119E0,1.333322342E1,9.794582062E0
7.321969087E1,5.822292480E0,1.364218094E1,9.466464386E0
7.322970987E1,5.950575714E0,1.368394409E1,9.135203247E0
7.323972988E1,5.966293030E0,1.356404343E1,8.980574799E0
7.324974887E1,5.824687500E0,1.346450043E1,8.954978027E0
7.325976787E1,5.672903137E0,1.348755249E1,8.990154877E0
7.326978687E1,5.545518036E0,1.355685837E1,9.141789551E0
7.327980587E1,5.490133209E0,1.346494949E1,9.198671265E0
7.328982487E1,5.417983246E0,1.341719879E1,9.125772858E0
7.329984387E1,5.314548340E0,1.336016739E1,9.009315033E0
7.330986387E1,5.310506744E0,1.339743988E1,8.974287872E0
7.331988287E1,5.361550598E0,1.337049591E1,8.908424835E0
7.332990187E1,5.404062195E0,1.326406723E1,8.810229034E0
7.333992087E1,5.383105774E0,1.331346451E1,8.806786194E0
7.334993987E1,5.397924957E0,1.323667419E1,8.770411835E0
7.335995887E1,5.414390717E0,1.315718948E1,8.775201874E0
7.336997787E1,5.422473907E0,1.320194641E1,8.907676392E0
7.337999787E1,5.400619354E0,1.318967194E1,9.130712585E0
7.339001687E1,5.351970520E0,1.310210403E1,9.367220764E0
7.340003587E1,5.322481842E0,1.299343002E1,9.587263184E0
7.341005487E1,5.328170013E0,1.281979111E1,9.656119995E0
7.342007387E1,5.378615112E0,1.261082565E1,9.554631042E0
7.343009287E1,5.435646515E0,1.249930756E1,9.446256409E0
7.344011187E1,5.505102081E0,1.246877106E1,9.251661072E0
7.345013187E1,5.546266479E0,1.248972748E1,9.043444061E0
7.346015087E1,5.502407684E0,1.243134888E1,8.805888062E0
7.347016987E1,5.452561340E0,1.233734436E1,8.643326111E0
7.348018887E1,5.388494568E0,1.234902008E1,8.596623230E0
7.349020787E1,5.371729431E0,1.231324448E1,8.608149261E0
7.350022687E1,5.219196625E0,1.232312393E1,8.680149536E0
7.351024587E1,5.139412537E0,1.245440094E1,8.805289307E0
7.352026587E1,5.098547516E0,1.252580246E1,8.915609894E0
7.353028487E1,5.098996582E0,1.251682114E1,9.057215424E0
7.354030387E1,5.084626465E0,1.236907837E1,9.125323792E0
7.355032287E1,5.018164673E0,1.210847031E1,9.081464996E0
7.356034187E1,4.935536499E0,1.185669388E1,8.882229309E0
7.357036087E1,4.925507355E0,1.173948761E1,8.610095215E0
7.358037987E1,4.883594513E0,1.176568314E1,8.330476685E0
7.359039987E1,4.821623383E0,1.191297684E1,8.160280609E0
7.360041887E1,4.755011902E0,1.194111832E1,8.023165741E0
7.361043787E1,4.732857971E0,1.187450684E1,8.029752045E0
7.362045687E1,4.707111511E0,1.190549240E1,8.153694305E0
7.363047587E1,4.773273926E0,1.189636139E1,8.290360107E0
7.364049487E1,4.814737701E0,1.187989563E1,8.478818207E0
7.365051387E1,4.799619141E0,1.184666473E1,8.667126617E0
7.366053387E1,4.715643768E0,1.159399017E1,8.733438721E0
7.367055287E1,4.552483063E0,1.117590958E1,8.527317352E0
7.368057187E1,4.346511383E0,1.082279388E1,8.142617340E0
7.369059087E1,4.215833130E0,1.055919205E1,7.641160126E0
7.370060987E1,4.205504608E0,1.045545776E1,7.203470306E0
7.371062887E1,4.373754730E0,1.061322968E1,6.891968079E0
7.372064787E1,4.628674622E0,1.106319397E1,6.805298309E0
7.373066787E1,4.802163849E0,1.144295425E1,6.931785278E0
7.374068687E1,4.885690155E0,1.162123352E1,7.273973694E0
7.375070587E1,4.869823151E0,1.166584076E1,7.758516083E0
7.376072487E1,4.704566803E0,1.143996048E1,8.236621857E0
7.377074387E1,4.384682007E0,1.100346817E1,8.610244904E0
7.378076287E1,4.113595734E0,1.051638107E1,8.803642731E0
7.379078187E1,3.917802887E0,1.009231293E1,8.757089539E0
7.380080187E1,3.779640198E0,9.740843811E0,8.423732758E0
7.381082087E1,3.811074829E0,9.540111237E0,7.958649902E0
7.382083987E1,3.987408142E0,9.532626801E0,7.487280121E0
7.383085887E1,4.170477448E0,9.632918243E0,7.068750458E0
7.384087787E1,4.359085236E0,9.755962372E0,6.847360840E0
7.385089687E1,4.449796600E0,9.873468018E0,6.710844727E0
7.386091588E1,4.395609283E0,1.004022125E1,6.667584686E0
7.387093587E1,4.302353210E0,1.017389328E1,6.734046478E0
7.388095487E1,4.257147217E0,1.020757324E1,6.881190491E0
7.389097387E1,4.165986786E0,1.012075378E1,7.092251587E0
7.390099287E1,3.997287598E0,9.870474243E0,7.310647430E0
7.391101187E1,3.898343353E0,9.487570496E0,7.571854248E0
7.392103088E1,3.760480042E0,9.237290955E0,7.721093903E0
7.393104987E1,3.673959961E0,9.033564606E0,7.624245300E0
7.394106987E1,3.671564941E0,8.901239777E0,7.417974243E0
7.395108887E1,3.687731323E0,8.843160553E0,7.011120300E0
7.396110787E1,3.744313660E0,8.891809387E0,6.687193909E0
7.397112687E1,3.789070587E0,8.958720245E0,6.442452850E0
7.398114588E1,3.856879578E0,8.902437286E0,6.223308563E0
7.399116487E1,3.957021332E0,8.801547089E0,5.990243225E0
7.400118387E1,3.967798920E0,8.707093506E0,5.986501007E0
7.401120288E1,3.889511719E0,8.625662842E0,6.048322449E0
7.402122287E1,3.722459106E0,8.405321045E0,6.135590973E0
7.403124187E1,3.610042877E0,8.286168823E0,6.369255066E0
7.404126088E1,3.498524780E0,8.179291077E0,6.655459900E0
7.405127987E1,3.452270966E0,8.084837494E0,6.953639832E0
7.406129887E1,3.501967621E0,7.872578888E0,7.105723572E0
7.407131788E1,3.559298401E0,7.701334991E0,7.076234894E0
7.408133687E1,3.561094666E0,7.707621918E0,6.890171814E0
7.409135687E1,3.569477234E0,7.699089661E0,6.591093750E0
7.410137587E1,3.666026459E0,7.667205963E0,6.201454010E0
7.411139487E1,3.677402802E0,7.575596466E0,5.803282013E0
7.412141387E1,3.658242645E0,7.497309265E0,5.527106323E0
