Time,Vel_x,Vel_y,Vel_z,Pos_x,Pos_y,Pos_z
34.64695563,4.975804317973037,-4.639364892328722,-3.5345413413403133,30.483707666472903,-19.95431036647529,2.376556829632337
34.65700163,4.89532032446077,-4.734428134619929,-3.591794023968978,30.540362592015008,-20.00558344075814,2.341402447812931
34.66704763,4.819307880271769,-4.825700087262995,-3.635363891928612,30.5962314359505,-20.05779247672511,2.3057416343219455
34.67709363,4.749867968456217,-4.912213674317826,-3.6702115604147925,30.65136967270182,-20.110894529458015,2.2696869295453665
34.68713963,4.676147378067471,-5.010536038240158,-3.718015147120876,30.70578881425053,-20.164925013172642,2.233217067513983
34.69718563,4.587140060106915,-5.1184913349915115,-3.7716906835448825,30.759390573515635,-20.219991629576867,2.1962374758470906
34.70723162,4.500770833178737,-5.224616968373612,-3.819207780979463,30.812111363916326,-20.276133518608283,2.158749630896558
34.71727762,4.416633812966589,-5.3306552094186,-3.8584654898398436,30.863975753917035,-20.33334116266578,2.120825878777801
34.72732363,4.312998876041508,-5.4405746741946475,-3.895870721882064,30.914897016065133,-20.391633620305143,2.0825170105734445
34.73736963,4.1944891285845705,-5.554807280719072,-3.9244459068405306,30.964702394775525,-20.45105193577316,2.0438767608679123
34.74741563,4.091378310737216,-5.667507985568264,-3.932869120778955,31.01339457338636,-20.51161013726417,2.0050506682047486
34.75746163,3.9975187769035383,-5.771938011896607,-3.94053223989763,31.061097369920738,-20.573258986417923,1.9661437738906118
34.76750763,3.8902582607398024,-5.868321713838223,-3.975435662847087,31.107789940443944,-20.63591652292873,1.9270230678356943
34.77755363,3.773305779129666,-5.957192364660213,-4.01760267617899,31.153356289079362,-20.69950459205352,1.8875152369793078
34.78759963,3.644527338029966,-6.041221359258728,-4.06628472230405,31.19768833129001,-20.76396113609725,1.8475510712972687
34.79764563,3.50158637526592,-6.126469024328393,-4.13032064043977,31.240655526935022,-20.829267956802454,1.8070207232807765
34.80769163,3.3575196491964467,-6.212247928949671,-4.205517699602772,31.282181082959053,-20.895433843967258,1.7657910080192838
34.81773762,3.1973863059038665,-6.301277000894662,-4.289851906189574,31.32217860222026,-20.96247772486139,1.7237600090485161
34.82778362,2.9813872800726395,-6.39326213504371,-4.367228994457479,31.360286848405746,-21.030430906849652,1.680916692405137
34.83782963,2.7502908023063006,-6.479534314504787,-4.445977459473065,31.396149369574967,-21.099279543857545,1.6372891136798131
34.84787563,2.5780137803733174,-6.565083745417499,-4.530856510552577,31.429985709956895,-21.168991172280975,1.592839677368946
34.85792163,2.4195985969250424,-6.658775051419745,-4.61503646492106,31.462160983391215,-21.239603126925978,1.5475410576736819
34.86796763,2.220577828651787,-6.759479690975057,-4.69387052386038,31.492540856040044,-21.311191532405516,1.5014236185895724
34.87801363,2.037039746752334,-6.864633001619803,-4.747470481818308,31.52099913558443,-21.383813962368862,1.4546409634386208
34.88805963,1.8841523914746379,-6.96567622157272,-4.766865533775375,31.547767550157896,-21.45747211750545,1.4074916543528333
34.89810563,1.715610033132796,-7.050766281254626,-4.783408905021254,31.57292142327985,-21.532065220105643,1.3601618265672972
34.90815163,1.5226825146872998,-7.137044636817452,-4.823332459625813,31.596259633210686,-21.60751910625556,1.312548365413248
34.91819763,1.3276813040673143,-7.237916204563635,-4.854427550632111,31.61764927713544,-21.68391304647031,1.2645781776022615
34.92824363,1.143205233220264,-7.332029015150891,-4.845378416078384,31.637132806675368,-21.76128639321737,1.216497252952048
34.93828962,0.961563832144027,-7.414933295858347,-4.839736872591712,31.654777310590113,-21.83954881890991,1.168490167364913
34.94833562,0.7799386752314619,-7.496604481059854,-4.848291889176117,31.670597144147806,-21.918637985071864,1.1204683996150924
34.95838163,0.6234958415596825,-7.586080036901155,-4.839925751575341,31.684718876245842,-21.998586900896782,1.0724456353233434
34.96842763,0.4683500812347561,-7.6637093133716405,-4.8171142038664225,31.697275484779187,-22.079375104711694,1.0245795243476987
34.97847363,0.27405469697327,-7.727842973705768,-4.81357498160605,31.708076850443277,-22.160875383758178,0.9768457732896099
34.98851963,0.08744347516137063,-7.800952654367071,-4.810959723089975,31.716964922225046,-22.243065036106422,0.9291429361884948
34.99856563,-0.09331773573648572,-7.854773642153319,-4.783113994839666,31.724007682277325,-22.32589226120234,0.8815931046238734
35.00861163,-0.3136364337796035,-7.908444471758049,-4.782851331627499,31.729035817946986,-22.40925941769695,0.8341844615096017
35.01865763,-0.5497398152142966,-7.9743557243581495,-4.799078797684335,31.731771345511433,-22.493227234990535,0.7866956271906076
35.02870363,-0.7806381317525191,-8.030292685990014,-4.803694064752138,31.732161123546963,-22.57780709586421,0.7391020998231285
35.03874963,-0.9990515999754401,-8.094263982508641,-4.809856209937173,31.73029400848764,-22.66298925591851,0.6914544375139371
35.04879562,-1.221541080032526,-8.15307132023155,-4.814157279219945,31.726212241982182,-22.748788047646656,0.6437542659602469
35.05884162,-1.4610458191357023,-8.200429194102643,-4.812061573519069,31.719809874450803,-22.835120192638648,0.5960429693834781
35.06888763,-1.6677088982134938,-8.255693872162695,-4.7945828684957,31.711166397364817,-22.92196789715889,0.5484299476768497
35.07893363,-1.8700453020764836,-8.293260349838365,-4.768001714122698,31.700468524479902,-23.009281806124495,0.5010382860388969
35.08897963,-2.0990222361824697,-8.327548133129728,-4.75038312435214,31.687604164698378,-23.09695663904288,0.4538686397158105
35.09902563,-2.3044940285751707,-8.381356412110033,-4.726837609616664,31.67255756896364,-23.185073978482112,0.4069057606896247
35.10907163,-2.502498374994323,-8.424768911648554,-4.670902102469515,31.655484312583646,-23.273679657891847,0.36034211483635525
35.11911763,-2.7013121644460005,-8.468455563107458,-4.597947647282415,31.636417838707192,-23.362722836336978,0.31442588326392373
35.12916363,-2.890278497801326,-8.50464668164486,-4.5237515142670786,31.61540354527386,-23.452167240820863,0.26924878909600025
35.13920963,-3.0890064570267155,-8.53331993100953,-4.455335304279999,31.5924418634089,-23.541937459024723,0.22478803672697878
35.14925563,-3.273122495961006,-8.57433323189669,-4.391704040460346,31.5675571561412,-23.632057712770433,0.18099055881891934
35.15930162,-3.4635751822763137,-8.593470300950635,-4.331280192725837,31.540791016810154,-23.72248001181606,0.13781625271282527
35.16934762,-3.682758812827016,-8.601076865454738,-4.290376367560358,31.511967247615885,-23.813036734141413,0.09515087253104859
35.17939363,-3.8909349110958145,-8.612336568729667,-4.2434085565209765,31.48099681967519,-23.90368831196616,0.05292682954729533
35.18943963,-4.097230585194591,-8.615884111836666,-4.187198972726109,31.447944530850464,-23.99441417635314,0.011221088648427857
35.19948563,-4.319868666804901,-8.60964645173604,-4.135227140650751,31.412737707770827,-24.085126528282395,-0.029941256998493815
35.20953163,-4.550090470433515,-8.58765374154522,-4.072719858279367,31.37525616948761,-24.175697079061745,-0.07052857405357882
35.21957763,-4.775004798808781,-8.57937312174667,-4.010201597879146,31.33548848241334,-24.266115566904556,-0.11048788780732144
35.22962363,-4.999869817502789,-8.570301027564627,-3.929835815199331,31.293461553678775,-24.35644689206498,-0.1497294950126451
35.23966963,-5.237268712255935,-8.537802377878343,-3.8383058686825113,31.249112673306925,-24.446569407379013,-0.18810766997024198
35.24971563,-5.458614204652221,-8.511129180785254,-3.756773773008497,31.20245951987846,-24.536394702506612,-0.22561655428988714
35.25976163,-5.657843870749514,-8.487977151607279,-3.663660366831451,31.153693817428852,-24.625969725522715,-0.2622481942537611
35.26980762,-5.852647386677656,-8.450666182139214,-3.5574890596247863,31.1029489368185,-24.715240954034062,-0.2978787916348229
35.27985362,-6.038692783575906,-8.39660823126979,-3.4585825271660546,31.05029100160649,-24.80405332532105,-0.3324793184947059
35.28989963,-6.203133954423611,-8.356072845421853,-3.376053290975556,30.995872518195384,-24.892390642210508,-0.3661685270236057
35.29994563,-6.343183283686576,-8.32857425068873,-3.2757588885303304,30.93992463317149,-24.98038613648277,-0.3989393788807203
35.30999163,-6.480736725863864,-8.284705952011038,-3.1449218372469288,30.882582349426688,-25.068023154849364,-0.43054925744573325
35.32003763,-6.627186587698766,-8.25341667217391,-3.0322406449429264,30.82381351708579,-25.15528265669914,-0.4609359438732292
35.33008363,-6.777193650136129,-8.224270415194194,-2.9259332867102192,30.76355558161432,-25.24223859084742,-0.49022265081135785
35.34012963,-6.927842169691101,-8.189972592912818,-2.8046738314639956,30.701787453154452,-25.32887584538564,-0.5183662896454029
35.35017563,-7.076348335900256,-8.163703521906964,-2.6835837285059094,30.638516670707993,-25.415208872418873,-0.545292606648587
35.36022163,-7.247917291567434,-8.128084198659002,-2.5686601596566327,30.573638150924396,-25.50123103404771,-0.571033426978264
35.37026763,-7.433024166361449,-8.09117936266376,-2.453292090546125,30.506968048444342,-25.586888906824726,-0.5956174924104871
35.38031363,-7.597616624518116,-8.045091456223528,-2.327186571348535,30.43854140621488,-25.672129907056494,-0.6189886360086381
