Time,q_w,q_x,q_y,q_z,yaw_deg,pitch_deg,roll_deg
47.27476571,-0.0872629257351929,0.288931181461922,-0.918938642762225,-0.253881320717913,144.873564579664,0.783262812045418,-148.863614875303
47.28481171,-0.0879573169772093,0.285913305385165,-0.919896528279906,-0.253589174556952,145.200106464879,0.963429404267316,-148.874055131278
47.29485771,-0.0886392263891775,0.282852562552714,-0.920868406915649,-0.253256574538799,145.531719635581,1.14493664028817,-148.89026705463
47.30490371,-0.0893155777972231,0.279791370798997,-0.92183495928672,-0.252902796002767,145.863276338514,1.32642433580729,-148.909783878757
47.31494971,-0.0899993576577764,0.27679318207635,-0.922759181992241,-0.252588879458789,146.186971192457,1.50508729918567,-148.925117322461
47.32499571,-0.0907063133077483,0.273851628774512,-0.923638215753037,-0.252329341425468,146.503003173577,1.68233308091289,-148.934033641845
47.33504171,-0.0914198217820164,0.270955950680295,-0.924481426392417,-0.252109859449654,146.81317958483,1.85731133951047,-148.938735875763
47.34508771,-0.0921118375433748,0.268082257773146,-0.925316824910609,-0.251865213931945,147.121298671724,2.03007475980467,-148.947646850338
47.35513371,-0.0928160324979794,0.265190713936653,-0.926159630606295,-0.251569886886951,147.430901193146,2.20625673119896,-148.962575510267
47.36517971,-0.0935615961648591,0.26228086377641,-0.927010857792692,-0.251208769262225,147.741128355299,2.38939510613646,-148.98427262513
47.37522571,-0.0943354776408973,0.259360171127882,-0.927855763289463,-0.25083221846746,148.051471449229,2.57617909641951,-149.007465474488
47.38527171,-0.0951117730612285,0.256417637491565,-0.928695002669087,-0.250458255655225,148.36401985343,2.76363497218446,-149.031027690489
47.39531771,-0.0958883340206098,0.2534625394265,-0.929535846109984,-0.250050553494325,148.677882924956,2.95240520594742,-149.059172299633
47.40536371,-0.0966763836186448,0.250495921762548,-0.930372274834325,-0.249625520030216,148.992542656305,3.1430868410678,-149.089656524073
47.41540971,-0.0974588119175556,0.247476330480778,-0.931227881897806,-0.249142284262452,149.31345575615,3.33644750597992,-149.127875369666
47.42545571,-0.098225258654199,0.244419965621526,-0.932093142714085,-0.24862230847868,149.639077156909,3.53014434885929,-149.171697026036
47.43550171,-0.0989681456616611,0.241323798379235,-0.932949404924753,-0.248140158641564,149.969772611591,3.72112832017826,-149.212845870053
47.44554771,-0.100039774570359,0.238177788208877,-0.933719538114573,-0.247853200203161,150.294276854171,3.94230536764126,-149.221794934633
47.45559371,-0.100961733743717,0.235016551666597,-0.934495980053489,-0.247570620280506,150.625289610916,4.14784193775769,-149.236029776511
47.46563971,-0.101665194532506,0.231798825418222,-0.93532273160672,-0.247194013874008,150.970262936635,4.33460422902414,-149.269154361332
47.47568571,-0.102396900358886,0.228676325439632,-0.936129069062468,-0.246747601886133,151.303560712269,4.52320015781124,-149.309766784705
47.48573171,-0.103144597664972,0.22566881742182,-0.936883440692822,-0.246341623302983,151.622920082931,4.70846111464116,-149.345465002153
47.49577771,-0.103916705654282,0.222715024774216,-0.937596846022505,-0.245990833882958,151.934973603974,4.89283010952035,-149.374500580425
47.50582371,-0.10469408834265,0.219783587504716,-0.938298079846392,-0.245623768976523,152.244264923976,5.07734079613736,-149.405834150995
47.51586896,-0.105439985928226,0.216865249479974,-0.938992002834124,-0.24524659334842,152.553077608545,5.2581738485341,-149.439938299516
47.52591496,-0.106196426015346,0.21396344289971,-0.939672243997436,-0.244863304855778,152.859599081575,5.43958288101181,-149.475011956685
47.53596096,-0.106968788958028,0.211089724032099,-0.940337498954488,-0.244467164782765,153.162383143937,5.62197016624557,-149.511608882121
47.54600696,-0.10773417322752,0.20823031468944,-0.940990218017196,-0.244071492721437,153.463713759776,5.80294528621018,-149.548959229236
47.55605296,-0.108488631952535,0.205378661750162,-0.941633344750729,-0.243672866951442,153.764497880393,5.98237977685027,-149.587603021854
47.56609896,-0.109256644104241,0.202511457427017,-0.942266476913196,-0.243281692314604,154.066504320151,6.16333122396651,-149.625721540027
47.57614496,-0.110061758687005,0.199645737728823,-0.942886872406258,-0.24288337638748,154.367093282768,6.34819265513109,-149.664217726133
47.58619096,-0.110855581826338,0.196741144368037,-0.943521185756022,-0.242428822791864,154.672801737552,6.53428493600046,-149.71048708504
47.59623696,-0.1116233100434,0.19376949466343,-0.944185543081962,-0.241882781172728,154.987593202224,6.72171984790736,-149.76925768099
47.60628296,-0.112411758229149,0.190802954063554,-0.944838223888492,-0.24132666659881,155.301211013054,6.91115801649895,-149.829288644588
47.61632896,-0.113190567209945,0.187825179281986,-0.945476580654071,-0.240797908954931,155.616292332976,7.09888930358144,-149.887230807714
47.62637496,-0.113878809484772,0.184765402479384,-0.946133633082634,-0.240259258191685,155.943846485022,7.27928272109349,-149.950211740726
47.63642096,-0.114558008132893,0.181565119703578,-0.946789666968082,-0.239791360566052,156.287175277117,7.46087724401564,-150.006901487711
47.64646696,-0.115460664980762,0.178342548520637,-0.947375151827525,-0.239464176713635,156.624481255308,7.66355606146952,-150.041793075328
47.65651296,-0.116462855027638,0.175272998644633,-0.947878860021756,-0.239251846531611,156.940192576835,7.86946102423826,-150.06023611666
47.66655896,-0.117325671961493,0.172325717441847,-0.948341503095073,-0.239137883477953,157.245928578239,8.05423429280403,-150.070984286802
47.67660496,-0.118068316339937,0.169403154863243,-0.948811117296021,-0.238997714412731,157.55306456983,8.22582999748528,-150.08861642849
47.68665096,-0.118820502908773,0.166584497748206,-0.949282197760078,-0.238735423040402,157.849071532608,8.3980369996845,-150.120090359073
47.69669696,-0.119628858479455,0.163816620235123,-0.949749144104597,-0.238389627346135,158.138146505135,8.57653799371324,-150.160027113078
47.70674296,-0.120483254780794,0.161023705739988,-0.950218846757126,-0.237990114867711,158.429017484748,8.76179324571764,-150.205855944111
47.71678896,-0.121360615413126,0.158226715099849,-0.950695313336011,-0.237517007509364,158.720305622846,8.95106607391341,-150.260406599567
