Time,Vel_mag,Accel_mag,TurnRadius
19.49752425,8.21913441670381,4.1726916907264515,16.189590692736786
19.50757025,8.201688286080994,4.5739274774540934,14.706768105444526
19.51761625,8.18782050652987,4.267212189613226,15.7105861316982
19.52766225,8.157755565679077,3.3076497073985065,20.119716945997062
19.53770825,8.13209046624777,3.490010395775112,18.948624173525012
19.54775425,8.107314127700405,3.1791055278529967,20.675168467779752
19.55780125,8.069530387791202,4.300976672305451,15.140124125477021
19.56784725,8.033020220045659,4.006810191962297,16.10493404082606
19.57789325,8.003300463759357,2.8633655727500957,22.369766167053463
19.58793925,7.963570309507959,3.5175344958424524,18.02923387089283
19.59798525,7.921992279882111,7.378693741922954,8.50529428074033
19.60803125,7.892481456007547,5.951882649440073,10.465808417658085
19.61807725,7.861500453534118,5.592143445033028,11.05178899439911
19.62812325,7.830341414253915,7.434836755697819,8.24688539621139
19.63816925,7.802625810579554,6.247352940313859,9.74508245677307
19.64821525,7.778831298393582,8.445065995907145,7.165156127636365
19.65826125,7.7690031572149625,5.751903477043977,10.493467127482985
19.66830825,7.765436577486292,7.139714529893275,8.44599668326843
19.67835425,7.7499157726620025,4.038771755472631,14.871153439649307
19.68840025,7.74609578851124,4.667852040292312,12.854306316237501
19.69844625,7.7486138409994325,2.746338570585383,21.862204864322397
19.70849225,7.748092960791981,6.098766089465799,9.843457454905051
19.71853825,7.763451609267336,4.303952306501232,14.003682335976261
19.72858425,7.771988872540707,2.7241094022702197,22.173783103041753
19.73863025,7.776587511117169,5.11807615194823,11.816024522230524
19.74867625,7.780993874837244,3.3864741047922076,17.87814222308062
19.75872225,7.771189961244056,3.2137266188454134,18.791702150270964
19.76876925,7.761484565339201,6.020212999539507,10.006397225913188
19.77881525,7.753184680423812,3.99261101428926,15.055779907840389
19.78886125,7.755064879813414,4.899707843824791,12.27441170107979
19.79890725,7.763529828401721,3.863754137317412,15.599438591175502
19.80895325,7.768203135038277,6.846895581088293,8.813480391594766
19.81899925,7.771908508467263,5.796272070810653,10.420932821315626
19.82904525,7.77064626354369,5.112303400313697,11.811298865677719
19.83909125,7.767518077863464,2.3053929320221784,26.170956044795965
19.84913725,7.751575908942987,5.926921419102079,10.13796620931215
19.85918325,7.737382689390382,6.624786066123031,9.036833836524698
19.86923025,7.733652594209807,4.131267043478956,14.477249187349159
19.87927625,7.730029265269463,2.7859573429812694,21.448050018590717
19.88932225,7.730417748630494,2.868059393598576,20.83616493498094
19.89936825,7.749931666680729,4.145946319730761,14.486786901312593
19.90941425,7.756802180281539,3.0731027313518338,19.578902927710786
19.91946025,7.755307555013387,5.740585413336874,10.477118785327313
19.92950625,7.778552792756484,4.278970592148086,14.140289643665238
19.93955225,7.791214302493551,2.904026999084882,20.90304956755183
19.94959825,7.798794628577155,3.277345972604238,18.558064411611163
19.95964425,7.810319135641998,3.004758446648851,20.301493808465334
19.96969125,7.811954965277232,5.864315812045872,10.406438250505708
19.97973725,7.82325165620927,5.1562313112195985,11.869767429402762
19.98978325,7.85113503452814,4.139161146367719,14.89198394328934
19.99982925,7.870090068046143,4.124039107681012,15.01884828487649
20.00987525,7.882228909695398,3.510608642444086,17.69765271858481
20.01992125,7.904030913553827,2.0674301337630534,30.218048804726674
20.02996725,7.918775162474159,0.6197285194183134,101.18462860588598
20.04001325,7.9285072062818855,7.85327519163321,8.004459921006642
20.05005925,7.938701593861394,4.880114938259611,12.914241527854923
20.06010525,7.945539509676946,1.9920643925949861,31.691544879027852
20.07015225,7.951365267364329,2.9499278013693755,21.432460003156255
20.08019825,7.961044997725932,6.4047234662079795,9.895546277713253
20.09024425,7.970616703798254,2.3175926780923573,27.41237976776867
20.10029025,7.973579827818762,2.2218487529504243,28.614897925060017
20.11033625,7.99495438161802,6.050395368469402,10.564482429901627
20.12038225,8.00759394234414,1.3494770998302388,47.51585688525794
20.13042825,8.006533250928712,1.0710305663294384,59.85317012746128
20.14047425,8.022702009095843,2.019769461075986,31.86687825870095
20.15052025,8.03956100539982,3.54866946086693,18.213739507808466
20.16056625,8.054095004135547,2.9038880481529903,22.33848043036665
20.17061225,8.097225362573209,1.6425216663368878,39.917317327399665
20.18065925,8.146677690341507,4.0846042124030895,16.248418191602862
20.19070525,8.177004727440385,3.2419221138331453,20.624618348256753
20.20075125,8.248507089557448,3.4289054587345342,19.84244535910576
20.21079725,8.327488303540466,5.003396912970531,13.85999604905055
20.22084325,8.365608990612923,7.141979287589897,9.798882209785866
20.23088925,8.418515171821129,3.5531955611376786,19.945819609064973
20.24093525,8.472355249274706,6.08890869339463,11.788779744354176
20.25098125,8.49844206035549,7.856575081510504,9.192748329127351
20.26102725,8.542811663294842,4.11365615179536,17.740819461217054
20.27107325,8.60042649313621,5.948159154820307,12.43533233368463
20.28112025,8.643896185070234,10.202282766570468,7.323551303939022
20.29116625,8.698814288665014,7.907402496078414,9.569434471839518
20.30121225,8.771505801883976,7.754981524948646,9.921276251266601
20.31125825,8.839524381714114,9.902822985546205,7.890395638593605
20.32130425,8.897312331242908,8.527989385009153,9.282629603038858
20.33135025,8.960678771514377,7.790212473872133,10.30700565813429
20.34139625,9.01899093046945,7.65637188192807,10.624117879630232
20.35144225,9.065521867605982,7.187408277256639,11.434397986280935
20.36148825,9.121338147343764,6.34852190799548,13.105225248322132
20.37153425,9.186592663655349,10.689493388001123,7.894993869649363
20.38158025,9.243321424861767,11.076783912185423,7.713339146150379
20.39162725,9.29365838153878,10.843055323367068,7.965659450857169
20.40167325,9.36040864571632,11.77645072982989,7.4400387710080835
20.41171925,9.436604194547662,11.707669822711505,7.606082172885416
20.42176525,9.497748671912897,12.840496534733145,7.025213518092189
20.43181125,9.565282865595767,10.823293143627856,8.45349332081307
20.44185725,9.629539943433898,11.937787830621675,7.767606598295522
20.45190325,9.668134193247091,11.338659051506099,8.243727794797543
20.46194925,9.727265630481432,11.38791351859188,8.3087825080046
20.47199525,9.798779120783994,12.325249890566182,7.790192743386371
20.48204133,9.850917683640311,15.165761903118106,6.398661658396845
20.49208733,9.9185681504321,14.947361220440849,6.581629540084435
20.50213433,10.003929081781914,12.200881982885972,8.202570700519926
20.51218033,10.079624496738315,14.898196545956926,6.819538840277888
20.52222633,10.15421857760189,12.246838666288522,8.41916495605824
20.53227233,10.229797882764808,11.934157729735139,8.768843775332092
20.54231833,10.290363695637977,14.540772225814711,7.282390738540782
20.55236433,10.34916391811963,14.288306901450142,7.496003168383723
20.56241033,10.41387329141595,15.833571054390804,6.849292339493596
20.57245633,10.475765803474973,14.623502314678973,7.504472376572724
20.58250233,10.547594289994935,15.642311473313645,7.11223181408536
20.59254833,10.626707170187167,14.100440508729662,8.008750167130854
20.60259433,10.70421647447524,18.05837366985214,6.344992767743813
20.61264133,10.778509866780198,17.08239333707287,6.800936651900401
20.62268733,10.84764960212295,20.248790279289363,5.811285527056577
20.63273333,10.931048750638883,22.131320266818957,5.399037443237835
20.64277933,11.03251043770196,20.336305371841885,5.985172052271297
20.65282533,11.138353625493677,19.95504740392262,6.217119858214956
20.66287133,11.251407861707088,27.04499822037148,4.680872146448425
20.67291733,11.366644248108976,22.78320707633213,5.67086982224229
20.68296333,11.464080592728381,24.381691146808816,5.3903210833582
20.69300933,11.55942906626715,24.27538871998853,5.504356773823269
20.70305533,11.643884745997015,21.355448692018307,6.348733474690964
20.71310133,11.706722587092086,24.566947607418093,5.578525908922849
20.72314733,11.776614587191695,23.062969949887833,6.013477511205391
20.73319433,11.83866219653599,23.67193563241464,5.920678595111322
20.74324033,11.877889739527168,26.026787315140698,5.420732991593284
20.75328633,11.920206372520743,21.504457488805297,6.607528696664563
20.76333233,11.97515836575087,22.458358487065805,6.3853472624636565
20.77337833,12.033916360537301,25.73973913081384,5.6261309501402295
20.78342433,12.091537222780383,25.415761336471085,5.752543489621224
20.79347033,12.14839825864698,23.02798178889559,6.408880361450685
20.80351633,12.203602904853522,26.84221306163391,5.54827292061901
20.81356233,12.258685031746934,25.849097370862204,5.813563102476868
20.82360833,12.317686870605177,22.487177712250087,6.747196637291901
20.83365433,12.375723942649035,25.58197992853467,5.986969872250599
20.84370133,12.435950347926644,28.561458569614036,5.414739610694424
20.85374733,12.500339549310224,28.652966236427456,5.453483857786172
20.86379333,12.58836041922036,25.463187998028644,6.22336912630352
20.87383933,12.684569135684498,32.28532196718815,4.983636041216565
20.88388533,12.751979933541934,35.30718126546359,4.605663391898101
20.89393133,12.811831585231324,25.453710864772788,6.448687558382707
20.90397733,12.85609684185639,30.41150406305553,5.43476000609829
20.91402333,12.895684377629486,34.856895719068056,4.770897469118728
20.92406933,12.961125863627709,31.012293225725962,5.4169094310460055
20.93411533,13.03549992493886,30.88575136158035,5.501703886163331
20.94416133,13.104774944812759,33.55955644657094,5.117324081073779
20.95420733,13.164831755909944,33.03852213786622,5.245779288740554
20.96425333,13.197666046363299,31.593624803371014,5.513086584884237
20.97430033,13.220179569639143,30.488525165885537,5.732423818553963
20.98434633,13.256505704525745,33.49064079579592,5.247285191275995
20.99439233,13.300141641223625,34.89106447196928,5.069887386746921
21.00443833,13.36586775109052,35.28813542389379,5.062506663887916
21.01448433,13.43270189296725,37.96440658038707,4.752806546923412
21.02453033,13.46939355922613,38.06719776764661,4.765902758608501
21.03457633,13.499839843708175,35.95964892993858,5.068060485263532
21.04462233,13.53722002104059,36.1408427262644,5.070615737603857
21.05466833,13.588166393650303,36.241140691253506,5.094714526634322
21.06471433,13.650969200653273,38.91213191563651,4.788968142922581
21.07476033,13.71468187577973,40.194359088220274,4.6795745278835685
21.08480633,13.773152274618425,38.873240725018654,4.87995649556783
21.09485233,13.814900702695745,39.26786854337547,4.860245501090235
21.10489933,13.855508358048876,39.58995595162541,4.849086270632248
21.11494533,13.908667654751323,41.03687791154296,4.7140778191586366
21.12499133,13.957829139172523,42.179190258869596,4.61888891376633
21.13503733,13.993845130011309,44.221526276021656,4.428334298106878
21.14508333,14.030866482283319,39.937089450312136,4.929383111120102
21.15512933,14.07311304552045,37.039739918138025,5.347027577129756
21.16517533,14.108460357573145,41.42800020302871,4.804688922606044
21.17522133,14.158312001427648,41.498809336773824,4.830446991936613
21.18526733,14.215126178010822,45.575923808677125,4.433696464498144
21.19531333,14.24165727383653,46.64645104589214,4.348129329407632
21.20535933,14.266386369488552,46.79931337048202,4.348990730532858
21.21540533,14.306132481803942,45.54937012966613,4.493265790598233
21.22545133,14.336047677879476,42.82017908927441,4.799659118518556
21.23549733,14.372943461381572,40.329177974320544,5.122383200461247
21.24554433,14.420994437498189,45.3627450588154,4.58449064968875
21.25559033,14.43080115749172,40.99540155193401,5.079789785282394
21.26563633,14.431333972373919,39.51096466253012,5.271027979220623
21.27568233,14.450478870930477,40.74126839625214,5.125425589803618
21.28572833,14.470554206868071,38.69520033501755,5.411444759065162
21.29577433,14.488301159904015,44.66882253787334,4.699270286833708
21.30582033,14.484529409769753,42.04582070037298,4.989832252712427
21.31586633,14.471468807791746,39.47507823946687,5.305205684063967
21.32591233,14.454477558934862,40.73065261069568,5.129599162054354
21.33595833,14.462232586229641,39.07039783859223,5.353315628939056
21.34600433,14.50841706489512,40.92997331184937,5.142787759111514
21.35605033,14.528438890918302,45.51493702799378,4.637500354605044
21.36609733,14.531501260116325,43.70767299742876,4.831291953822039
21.37614333,14.557597870532971,42.10351732097579,5.0333955271372695
21.38618933,14.600413008657593,40.65109594302773,5.243943738248466
21.39623533,14.667614196496745,43.01034764810672,5.002026674544749
21.40628133,14.73905094160951,43.737151551033485,4.966935773260865
21.41632733,14.772108696611499,42.88685637945358,5.088160190940191
21.42637333,14.793260398282767,42.31173087997749,5.172101179981736
21.43641933,14.823835047798916,42.29085100604679,5.1960667685058395
21.44646533,14.85679343529448,40.72158906790819,5.42032656954827
21.45651133,14.870279555573466,43.06696873208606,5.134450382066522
21.46655733,14.855288919169917,41.6550909999315,5.297782421658265
21.47660333,14.833210949360412,40.317161404836035,5.457332297254284
21.48664946,14.794216491227884,41.573667653143126,5.264602666653872
21.49669646,14.765687462843072,39.53682852072301,5.51449204217491
